 Run: data/cwarner/testloc2           
 
  YR DOY DAY     SubN  DrCm3  DrNconc   DrainN NRelease  NUptake     CumDr  CumDrN  ROcm3 RO_Nconc     Ro_N   CumRoN   THRU_N      IrN   CumIrN
2006 125  35 0.588093    0.0 0.000000 0.000000 0.009842 0.005014   1296.8 0.088359   12.9 0.000000 0.000000 0.088359 0.000000 0.000000 0.000000
2006 126  36 0.594466    0.0 0.000000 0.000000 0.011733 0.005360   1296.8 0.088359   12.2 0.000000 0.000000 0.088359 0.000000 0.000000 0.000000
2006 127  37 0.601551    0.0 0.000000 0.000000 0.012512 0.005427   1296.8 0.088359   12.1 0.000000 0.000000 0.088359 0.000000 0.000000 0.000000
2006 128  38 0.608125    0.0 0.000000 0.000000 0.012470 0.005897   1296.8 0.088359   12.0 0.000000 0.000000 0.088359 0.000000 0.000000 0.000000
2006 129  39 0.583492  454.4 0.000067 0.030594 0.012134 0.006173   1751.2 0.118953  512.5 0.000060 0.030594 0.118953 0.000000 0.000000 0.000000
2006 130  40 0.590234    0.0 0.000000 0.000000 0.013205 0.006464   1751.2 0.118953   10.9 0.000000 0.000000 0.118953 0.000000 0.000000 0.000000
2006 131  41 0.567989  530.8 0.000052 0.027758 0.011343 0.005830   2282.1 0.146711  595.4 0.000047 0.027758 0.146711 0.000000 0.000000 0.000000
2006 132  42 0.571321    0.0 0.000000 0.000000 0.009911 0.006580   2282.1 0.146711    0.0 0.000000 0.000000 0.146711 0.000000 0.000000 0.000000
2006 133  43 0.574620    0.0 0.000000 0.000000 0.009696 0.006397   2282.1 0.146711   17.8 0.000000 0.000000 0.146711 0.000000 0.000000 0.000000
2006 134  44 0.579638    0.0 0.000000 0.000000 0.012136 0.007118   2282.1 0.146711   12.1 0.000000 0.000000 0.146711 0.000000 0.000000 0.000000
2006 135  45 0.585174    0.0 0.000000 0.000000 0.013437 0.007901   2282.1 0.146711   12.5 0.000000 0.000000 0.146711 0.000000 0.000000 0.000000
2006 136  46 0.560535  343.8 0.000089 0.030753 0.009853 0.003739   2625.9 0.177464  391.5 0.000079 0.030753 0.177464 0.000000 0.000000 0.000000
2006 137  47 0.563556    0.0 0.000000 0.000000 0.010980 0.007958   2625.9 0.177464    0.0 0.000000 0.000000 0.177464 0.000000 0.000000 0.000000
2006 138  48 0.567241    0.0 0.000000 0.000000 0.012459 0.008774   2625.9 0.177464   14.3 0.000000 0.000000 0.177464 0.000000 0.000000 0.000000
2006 139  49 0.572477    0.0 0.000000 0.000000 0.014202 0.008966   2625.9 0.177464   12.6 0.000000 0.000000 0.177464 0.000000 0.000000 0.000000
2006 140  50 0.580404    0.0 0.000000 0.000000 0.017082 0.009156   2625.9 0.177464   12.0 0.000000 0.000000 0.177464 0.000000 0.000000 0.000000
2006 141  51 0.586909    0.0 0.000000 0.000000 0.015701 0.009195   2625.9 0.177464   12.6 0.000000 0.000000 0.177464 0.000000 0.000000 0.000000
2006 142  52 0.592821    0.0 0.000000 0.000000 0.015282 0.009370   2625.9 0.177464   12.5 0.000000 0.000000 0.177464 0.000000 0.000000 0.000000
2006 143  53 0.601447    0.0 0.000000 0.000000 0.016096 0.007471   2625.9 0.177464    6.9 0.000000 0.000000 0.177464 0.000000 0.000000 0.000000
2006 144  54 0.610364    0.0 0.000000 0.000000 0.018625 0.009708   2625.9 0.177464    0.0 0.000000 0.000000 0.177464 0.000000 0.000000 0.000000
2006 145  55 0.618059    0.0 0.000000 0.000000 0.017586 0.009891   2625.9 0.177464   15.0 0.000000 0.000000 0.177464 0.000000 0.000000 0.000000
2006 146  56 0.626712    0.0 0.000000 0.000000 0.018710 0.010058   2625.9 0.177464    9.5 0.000000 0.000000 0.177464 0.000000 0.000000 0.000000
2006 147  57 0.635723    0.0 0.000000 0.000000 0.019247 0.010235   2625.9 0.177464   11.7 0.000000 0.000000 0.177464 0.000000 0.000000 0.000000
2006 148  58 0.645151    0.0 0.000000 0.000000 0.019821 0.010394   2625.9 0.177464   13.2 0.000000 0.000000 0.177464 0.000000 0.000000 0.000000
2006 149  59 0.653646    0.0 0.000000 0.000000 0.019046 0.010551   2625.9 0.177464   12.5 0.000000 0.000000 0.177464 0.000000 0.000000 0.000000
2006 150  60 0.661141    0.0 0.000000 0.000000 0.018193 0.010698   2625.9 0.177464   11.4 0.000000 0.000000 0.177464 0.000000 0.000000 0.000000
2006 151  61 0.668593    0.0 0.000000 0.000000 0.018298 0.010846   2625.9 0.177464   10.7 0.000000 0.000000 0.177464 0.000000 0.000000 0.000000
2006 152  62 0.640455  378.0 0.000093 0.034965 0.017827 0.011001   3003.9 0.212429  428.2 0.000082 0.034965 0.212429 0.000000 0.000000 0.000000
2006 153  63 0.636894   46.2 0.000233 0.010783 0.018317 0.011094   3050.1 0.223213   59.9 0.000180 0.010783 0.223213 0.000000 0.000000 0.000000
2006 154  64 0.644221    0.0 0.000000 0.000000 0.018571 0.011243   3050.1 0.223213   10.9 0.000000 0.000000 0.223213 0.000000 0.000000 0.000000
2006 155  65 0.650897    0.0 0.000000 0.000000 0.018041 0.011365   3050.1 0.223213   12.7 0.000000 0.000000 0.223213 0.000000 0.000000 0.000000
2006 156  66 0.637673   96.5 0.000205 0.019753 0.018021 0.011492   3146.6 0.242965  115.7 0.000171 0.019753 0.242965 0.000000 0.000000 0.000000
2006 157  67 0.643389    0.0 0.000000 0.000000 0.017331 0.011615   3146.6 0.242965   13.2 0.000000 0.000000 0.242965 0.000000 0.000000 0.000000
2006 158  68 0.648342    0.0 0.000000 0.000000 0.016701 0.011747   3146.6 0.242965   12.1 0.000000 0.000000 0.242965 0.000000 0.000000 0.000000
2006 159  69 0.653828    0.0 0.000000 0.000000 0.017379 0.011893   3146.6 0.242965   11.5 0.000000 0.000000 0.242965 0.000000 0.000000 0.000000
2006 160  70 0.659904    0.0 0.000000 0.000000 0.018122 0.012046   3146.6 0.242965   10.5 0.000000 0.000000 0.242965 0.000000 0.000000 0.000000
2006 161  71 0.666293    0.0 0.000000 0.000000 0.018598 0.012210   3146.6 0.242965   13.4 0.000000 0.000000 0.242965 0.000000 0.000000 0.000000
2006 162  72 0.641326  193.0 0.000158 0.030518 0.017895 0.012343   3339.6 0.273483  224.8 0.000136 0.030518 0.273483 0.000000 0.000000 0.000000
2006 163  73 0.630987  993.2 0.000015 0.014648 0.015802 0.011493   4332.9 0.288132 1102.6 0.000013 0.014648 0.288132 0.000000 0.000000 0.000000
2006 164  74 0.625476 1170.6 0.000009 0.010127 0.016985 0.012369   5503.4 0.298258 1292.1 0.000008 0.010127 0.298258 0.000000 0.000000 0.000000
2006 165  75 0.630750    0.0 0.000000 0.000000 0.017692 0.012417   5503.4 0.298258    7.3 0.000000 0.000000 0.298258 0.000000 0.000000 0.000000
2006 166  76 0.636399    0.0 0.000000 0.000000 0.018134 0.012486   5503.4 0.298258    9.0 0.000000 0.000000 0.298258 0.000000 0.000000 0.000000
