 Run: data/cwarner/testloc3           
 
  YR DOY Day     d_TW     d_RW    TW    RW    N_TOP   N_ROOT Tact Ract Topt Ropt  NDemand  NUptake  NSupply  NSUF  WSUF NupCum
2004 162  72 0.222248 0.024694  14.4   6.5 0.291410 0.095072 2.03 1.47 2.19 1.59 0.041238 0.011420 0.011420 1.000 1.000  0.420
2004 163  73 0.520319 0.087902  14.9   6.5 0.301501 0.096433 2.03 1.47 2.20 1.60 0.045398 0.011453 0.011453 1.000 1.000  0.432
2004 164  74 0.371448 0.403778  15.3   6.9 0.307424 0.102079 2.02 1.47 2.21 1.61 0.051484 0.011569 0.011569 1.000 1.000  0.444
2004 165  75 0.299446 0.365583  15.6   7.3 0.313813 0.107759 2.02 1.47 2.22 1.62 0.054838 0.012070 0.012070 1.000 1.000  0.456
2004 166  76 0.286067 0.357999  15.8   7.7 0.320526 0.113554 2.02 1.48 2.23 1.63 0.057286 0.012507 0.012507 1.000 1.000  0.468
2004 167  77 0.276516 0.364922  16.1   8.0 0.327388 0.119605 2.03 1.49 2.24 1.64 0.059234 0.012913 0.012913 1.000 1.000  0.481
2004 168  78 0.262140 0.308809  16.4   8.3 0.335086 0.125227 2.05 1.50 2.25 1.65 0.058986 0.013319 0.013319 1.000 1.000  0.494
2004 169  79 0.379767 0.399602  16.8   8.7 0.342870 0.131096 2.05 1.50 2.24 1.64 0.059227 0.013653 0.013653 1.000 1.000  0.508
2004 170  80 0.247048 0.434895  17.0   9.2 0.349771 0.138256 2.06 1.51 2.24 1.64 0.057218 0.014061 0.014061 1.000 1.000  0.522
2004 171  81 0.258550 0.391730  17.3   9.6 0.357488 0.145029 2.07 1.52 2.24 1.64 0.054254 0.014490 0.014490 1.000 1.000  0.537
2004 172  82 0.180847 0.356905  17.4   9.9 0.365316 0.152065 2.09 1.53 2.23 1.63 0.048849 0.014864 0.014864 1.000 1.000  0.551
2004 173  83 0.238650 0.338115  17.7  10.3 0.373904 0.158668 2.11 1.55 2.23 1.63 0.043766 0.015191 0.015191 1.000 1.000  0.567
2004 174  84 0.282581 0.279731  18.0  10.5 0.383577 0.164454 2.14 1.56 2.22 1.62 0.038146 0.015460 0.015460 1.000 1.000  0.582
2004 175  85 0.177635 0.400595  18.1  10.9 0.391326 0.172363 2.16 1.57 2.22 1.62 0.032323 0.015657 0.015657 1.000 1.000  0.598
2004 176  86 0.284179 0.317705  18.4  11.3 0.400906 0.178770 2.18 1.59 2.22 1.62 0.026794 0.015988 0.015988 1.000 1.000  0.614
2004 177  87 0.215762 0.332057  18.6  11.6 0.409991 0.185926 2.20 1.60 2.21 1.61 0.019929 0.016240 0.016240 1.000 1.000  0.630
2004 178  88 0.251836 0.309717  18.9  11.9 0.417354 0.191601 2.21 1.61 2.21 1.61 0.013038 0.013038 0.016492 1.000 1.000  0.643
2004 179  89 0.319172 0.397138  19.2  12.3 0.423443 0.197376 2.20 1.60 2.20 1.60 0.011864 0.011864 0.016721 1.000 1.000  0.655
2004 180  90 0.385361 0.352872  19.6  12.7 0.430755 0.202273 2.20 1.60 2.20 1.60 0.012209 0.012209 0.017005 1.000 1.000  0.667
2004 181  91 0.381652 0.508308  20.0  13.2 0.437954 0.209612 2.19 1.59 2.19 1.59 0.014538 0.014538 0.017251 1.000 1.000  0.682
2004 182  92 0.287035 0.439703  20.3  13.6 0.443340 0.216005 2.19 1.59 2.19 1.59 0.011779 0.011779 0.017583 1.000 1.000  0.693
2004 183  93 0.339641 0.493258  20.6  14.1 0.449682 0.223091 2.18 1.58 2.18 1.58 0.013428 0.013428 0.017869 1.000 1.000  0.707
2004 184  94 0.270799 0.491197  20.9  14.6 0.454714 0.230250 2.18 1.58 2.18 1.58 0.012191 0.012191 0.018163 1.000 1.000  0.719
2004 185  95 0.319565 0.423478  21.2  15.0 0.460623 0.236188 2.17 1.57 2.17 1.57 0.011847 0.011847 0.018448 1.000 1.000  0.731
2004 186  96 0.350888 0.497161  21.5  15.5 0.467075 0.243165 2.17 1.57 2.17 1.57 0.013428 0.013428 0.018674 1.000 1.000  0.744
2004 187  97 0.259708 0.409796  21.8  15.9 0.471826 0.248948 2.16 1.56 2.16 1.56 0.010534 0.010534 0.018890 1.000 1.000  0.755
2004 188  98 0.285762 0.489528  22.1  16.4 0.477029 0.255875 2.16 1.56 2.16 1.56 0.012130 0.012130 0.019098 1.000 1.000  0.767
2004 189  99 0.135490 0.462875  22.2  16.9 0.479487 0.262738 2.16 1.56 2.16 1.56 0.009321 0.009321 0.019281 1.000 1.000  0.776
2004 190 100 0.219694 0.537974  22.4  17.4 0.483461 0.270522 2.15 1.55 2.15 1.55 0.011757 0.011757 0.019507 1.000 1.000  0.788
2004 191 101 0.276831 0.448459  22.7  17.9 0.488445 0.276721 2.15 1.55 2.15 1.55 0.011184 0.011184 0.019741 1.000 1.000  0.799
2004 192 102 0.294727 0.445794  23.0  18.3 0.493725 0.282789 2.14 1.54 2.14 1.54 0.011347 0.011347 0.019936 1.000 1.000  0.811
2004 193 103 0.290554 0.493135  23.3  18.8 0.498902 0.289557 2.14 1.54 2.14 1.54 0.011944 0.011944 0.020112 1.000 1.000  0.822
2004 194 104 0.371131 0.496898  23.7  19.3 0.505473 0.296092 2.13 1.53 2.13 1.53 0.013107 0.013107 0.020303 1.000 1.000  0.836
2004 195 105 0.275342 0.484002  24.0  19.8 0.510318 0.302668 2.13 1.53 2.13 1.53 0.011421 0.011421 0.020429 1.000 1.000  0.847
2004 196 106 0.735710 0.328871  24.7  20.1 0.525305 0.307142 2.13 1.53 2.13 1.53 0.019461 0.019461 0.020601 1.000 1.000  0.866
2004 197 107 0.762169 0.388330  25.5  20.5 0.540658 0.312411 2.12 1.52 2.12 1.52 0.020838 0.020621 0.020621 1.000 1.000  0.887
2004 198 108 1.026070 0.114008  26.5  20.6 0.560838 0.312910 2.12 1.52 2.12 1.52 0.021030 0.020678 0.020678 1.000 1.000  0.908
2004 199 109 1.339849 0.322117  27.8  20.9 0.581226 0.313205 2.09 1.50 2.11 1.51 0.031250 0.020683 0.020683 1.000 1.000  0.928
2004 200 110 1.465325 0.162814  29.3  21.1 0.603947 0.311237 2.06 1.48 2.11 1.51 0.041165 0.020754 0.020754 1.000 1.000  0.949
2004 201 111 1.160672 0.128964  30.4  21.2 0.624677 0.311203 2.05 1.47 2.10 1.50 0.043864 0.020695 0.020695 1.000 1.000  0.970
2004 202 112 1.240108 0.137790  31.7  21.4 0.645738 0.310773 2.04 1.45 2.10 1.50 0.048281 0.020632 0.020632 1.000 1.000  0.991
2004 203 113 1.512219 0.168024  33.2  21.5 0.668088 0.308959 2.01 1.44 2.09 1.49 0.058755 0.020536 0.020536 1.000 1.000  1.011
2004 204 114 1.689183 0.374607  34.9  21.9 0.689220 0.308237 1.98 1.41 2.09 1.49 0.075902 0.020410 0.020410 1.000 1.000  1.031
2004 205 115 1.715227 0.381128  36.6  22.3 0.710240 0.307682 1.94 1.38 2.08 1.48 0.093590 0.020465 0.020465 1.000 1.000  1.052
2005  91   1 0.000286 0.001365   1.7   0.4 0.014665 0.001977 0.89 0.48 1.30 0.70 0.008624 0.000967 0.000967 0.017 1.000  0.001
2005  92   2 0.000000 0.000000   1.7   0.4 0.015519 0.002092 0.94 0.51 1.30 0.70 0.007660 0.000970 0.000970 0.072 1.000  0.002
2005  93   3 0.000000 0.000000   1.7   0.4 0.016373 0.002208 0.99 0.53 1.30 0.70 0.006693 0.000969 0.000969 0.138 1.000  0.003
2005  94   4 0.001286 0.020910   1.7   0.4 0.017112 0.002437 1.04 0.56 1.31 0.71 0.006084 0.000969 0.000969 0.231 1.000  0.004
2005  95   5 0.002627 0.029573   1.7   0.5 0.017837 0.002728 1.08 0.59 1.32 0.72 0.005594 0.001017 0.001017 0.332 1.000  0.005
2005  96   6 0.005124 0.038207   1.7   0.5 0.018562 0.003088 1.12 0.61 1.33 0.73 0.005203 0.001084 0.001084 0.446 1.000  0.006
2005  97   7 0.008050 0.048741   1.7   0.6 0.019289 0.003532 1.16 0.64 1.34 0.74 0.004874 0.001171 0.001171 0.575 1.000  0.007
2005  98   8 0.011960 0.026450   1.7   0.6 0.020221 0.003882 1.20 0.67 1.36 0.76 0.004357 0.001282 0.001282 0.712 1.000  0.008
2005  99   9 0.016804 0.081602   1.7   0.7 0.020880 0.004561 1.23 0.69 1.37 0.77 0.004206 0.001338 0.001338 0.926 1.000  0.010
2005 100  10 0.022551 0.087280   1.7   0.7 0.021641 0.005322 1.26 0.71 1.38 0.78 0.004168 0.001522 0.001522 1.000 1.000  0.011
2005 101  11 0.025882 0.087671   1.7   0.8 0.022535 0.006144 1.29 0.74 1.40 0.80 0.004023 0.001716 0.001716 1.000 1.000  0.013
2005 102  12 0.029804 0.087896   1.8   0.9 0.023559 0.007029 1.33 0.76 1.41 0.81 0.003774 0.001909 0.001909 1.000 1.000  0.015
2005 103  13 0.034074 0.075702   1.8   1.0 0.024784 0.007905 1.37 0.79 1.42 0.82 0.003325 0.002101 0.002101 1.000 1.000  0.017
2005 104  14 0.036005 0.090006   1.8   1.1 0.026026 0.008929 1.41 0.82 1.43 0.83 0.002838 0.002266 0.002266 1.000 1.000  0.019
2005 105  15 0.039107 0.091178   1.9   1.2 0.027241 0.009978 1.45 0.85 1.45 0.85 0.002264 0.002264 0.002459 1.000 1.000  0.022
2005 106  16 0.041517 0.092809   1.9   1.3 0.028066 0.010911 1.46 0.86 1.46 0.86 0.001758 0.001758 0.002654 1.000 1.000  0.023
2005 107  17 0.040584 0.088318   2.0   1.4 0.028863 0.011811 1.47 0.87 1.47 0.87 0.001697 0.001697 0.002851 1.000 1.000  0.025
2005 108  18 0.051077 0.093685   2.0   1.5 0.029856 0.012800 1.48 0.88 1.48 0.88 0.001983 0.001983 0.003036 1.000 1.000  0.027
2005 109  19 0.060703 0.092097   2.1   1.5 0.031028 0.013814 1.49 0.89 1.49 0.89 0.002185 0.002185 0.003231 1.000 1.000  0.029
2005 110  20 0.064401 0.087089   2.1   1.6 0.032262 0.014800 1.51 0.91 1.51 0.91 0.002221 0.002221 0.003421 1.000 1.000  0.031
2005 111  21 0.066602 0.097048   2.2   1.7 0.033534 0.015890 1.52 0.92 1.52 0.92 0.002361 0.002361 0.003599 1.000 1.000  0.034
2005 112  22 0.073595 0.097611   2.3   1.8 0.034934 0.017013 1.53 0.93 1.53 0.93 0.002524 0.002524 0.003796 1.000 1.000  0.036
2005 113  23 0.081191 0.098192   2.4   1.9 0.036477 0.018172 1.54 0.94 1.54 0.94 0.002701 0.002701 0.003993 1.000 1.000  0.039
2005 114  24 0.084740 0.100802   2.4   2.0 0.038086 0.019372 1.56 0.96 1.56 0.96 0.002810 0.002810 0.004188 1.000 1.000  0.042
2005 115  25 0.073883 0.109584   2.5   2.1 0.039490 0.020635 1.57 0.97 1.57 0.97 0.002666 0.002666 0.004387 1.000 1.000  0.044
2005 116  26 0.099131 0.102412   2.6   2.2 0.041375 0.021908 1.58 0.98 1.58 0.98 0.003158 0.003158 0.004601 1.000 1.000  0.048
2005 117  27 0.109848 0.036723   2.7   2.3 0.043467 0.022566 1.59 0.99 1.59 0.99 0.002750 0.002750 0.004800 1.000 1.000  0.050
2005 118  28 0.117540 0.102700   2.8   2.4 0.045712 0.023897 1.60 1.00 1.60 1.00 0.003575 0.003575 0.004870 1.000 1.000  0.054
2005 119  29 0.123895 0.106429   3.0   2.5 0.048085 0.025288 1.62 1.02 1.62 1.02 0.003765 0.003765 0.005067 1.000 1.000  0.058
2005 120  30 0.133634 0.104559   3.1   2.6 0.050655 0.026692 1.63 1.03 1.63 1.03 0.003974 0.003974 0.005267 1.000 1.000  0.062
2005 121  31 0.142123 0.045179   3.2   2.6 0.053399 0.027504 1.64 1.04 1.64 1.04 0.003556 0.003556 0.005464 1.000 1.000  0.065
2005 122  32 0.150883 0.086401   3.4   2.7 0.056326 0.028763 1.66 1.06 1.66 1.06 0.004186 0.004186 0.005551 1.000 1.000  0.069
2005 123  33 0.159894 0.048433   3.6   2.8 0.059443 0.029638 1.67 1.07 1.67 1.07 0.003992 0.003992 0.005713 1.000 1.000  0.073
2005 124  34 0.169174 0.029055   3.7   2.8 0.062758 0.030316 1.68 1.08 1.68 1.08 0.003993 0.003993 0.005790 1.000 1.000  0.077
2005 125  35 0.154003 0.017111   3.9   2.8 0.065860 0.030871 1.70 1.10 1.70 1.10 0.003657 0.003657 0.005831 1.000 1.000  0.081
2005 126  36 0.188268 0.115677   4.1   2.9 0.069588 0.032524 1.71 1.11 1.71 1.11 0.005381 0.005381 0.005855 1.000 1.000  0.086
2005 127  37 0.194073 0.119977   4.3   3.1 0.073454 0.034248 1.72 1.12 1.72 1.12 0.005590 0.005590 0.006066 1.000 1.000  0.092
2005 128  38 0.202139 0.122089   4.5   3.2 0.077505 0.036023 1.74 1.14 1.74 1.14 0.005826 0.005826 0.006281 1.000 1.000  0.098
2005 129  39 0.199991 0.127979   4.7   3.3 0.081537 0.037873 1.75 1.15 1.75 1.15 0.005882 0.005882 0.006496 1.000 1.000  0.104
2005 130  40 0.214797 0.127174   4.9   3.4 0.085893 0.039756 1.76 1.16 1.76 1.16 0.006239 0.006239 0.006716 1.000 1.000  0.110
2005 131  41 0.223464 0.128751   5.1   3.6 0.090454 0.041686 1.77 1.17 1.77 1.17 0.006491 0.006491 0.006932 1.000 1.000  0.116
2005 132  42 0.249060 0.095712   5.4   3.7 0.095569 0.043287 1.79 1.19 1.79 1.19 0.006717 0.006717 0.007147 1.000 1.000  0.123
2005 133  43 0.260380 0.123679   5.6   3.8 0.100926 0.045236 1.80 1.20 1.80 1.20 0.007346 0.007305 0.007305 1.000 1.000  0.130
2005 134  44 0.271910 0.113976   5.9   3.9 0.106567 0.047103 1.81 1.21 1.81 1.21 0.007580 0.007508 0.007508 1.000 1.000  0.138
2005 135  45 0.283608 0.122658   6.2   4.0 0.112331 0.049036 1.82 1.22 1.82 1.22 0.008031 0.007698 0.007698 1.000 1.000  0.146
2005 136  46 0.295487 0.124611   6.5   4.1 0.118283 0.050982 1.83 1.23 1.84 1.24 0.008642 0.007898 0.007898 1.000 1.000  0.154
2005 137  47 0.307528 0.121370   6.8   4.3 0.124466 0.052895 1.84 1.24 1.85 1.25 0.009346 0.008095 0.008095 1.000 1.000  0.162
2005 138  48 0.319713 0.119854   7.1   4.4 0.130864 0.054786 1.85 1.25 1.86 1.26 0.010172 0.008290 0.008290 1.000 1.000  0.170
2005 139  49 0.332026 0.121305   7.4   4.5 0.137449 0.056679 1.85 1.26 1.88 1.28 0.011169 0.008478 0.008478 1.000 1.000  0.178
2005 140  50 0.344455 0.120671   7.8   4.6 0.144225 0.058551 1.86 1.27 1.89 1.29 0.012323 0.008648 0.008648 1.000 1.000  0.187
2005 141  51 0.356981 0.121648   8.1   4.7 0.151189 0.060420 1.86 1.27 1.90 1.30 0.013681 0.008833 0.008833 1.000 1.000  0.196
2005 142  52 0.369588 0.109891   8.5   4.9 0.158439 0.062162 1.86 1.28 1.92 1.32 0.015066 0.008992 0.008992 1.000 1.000  0.205
2005 143  53 0.382259 0.098079   6.6   5.0 0.117578 0.060896 1.79 1.23 1.93 1.33 0.015028 0.009163 0.009163 1.000 1.000  0.214
2005 144  54 0.342596 0.112339   6.9   5.1 0.124786 0.063005 1.80 1.24 1.94 1.34 0.023970 0.009317 0.009317 1.000 1.000  0.223
2005 145  55 0.308280 0.105231   7.2   5.2 0.131991 0.065290 1.82 1.26 1.95 1.35 0.023380 0.009490 0.009490 1.000 1.000  0.233
2005 146  56 0.383804 0.106602   7.6   5.3 0.139740 0.067194 1.83 1.27 1.97 1.37 0.024517 0.009652 0.009652 1.000 1.000  0.243
2005 147  57 0.390561 0.107547   8.0   5.4 0.147615 0.069098 1.84 1.28 1.98 1.38 0.025767 0.009780 0.009780 1.000 1.000  0.252
2005 148  58 0.397129 0.105432   8.4   5.5 0.155667 0.070988 1.85 1.29 1.99 1.39 0.027122 0.009941 0.009941 1.000 1.000  0.262
2005 149  59 0.403545 0.097723   8.8   5.6 0.163933 0.072809 1.86 1.30 2.00 1.40 0.028468 0.010088 0.010088 1.000 1.000  0.272
2005 150  60 0.393504 0.043723   9.2   5.6 0.172728 0.074217 1.88 1.32 2.02 1.42 0.028830 0.010202 0.010202 1.000 1.000  0.283
2005 151  61 0.255490 0.028388   9.5   5.7 0.180969 0.076247 1.91 1.35 2.03 1.43 0.026171 0.010272 0.010272 1.000 1.000  0.293
2005 152  62 0.222519 0.024724   9.7   5.7 0.189118 0.078400 1.95 1.38 2.04 1.44 0.022788 0.010302 0.010302 1.000 1.000  0.303
2005 153  63 0.191889 0.021321   9.9   5.7 0.197179 0.080668 2.00 1.41 2.06 1.46 0.018761 0.010328 0.010328 1.000 1.000  0.313
2005 154  64 0.276624 0.030736  10.2   5.7 0.205671 0.082505 2.03 1.44 2.07 1.47 0.016657 0.010329 0.010329 1.000 1.000  0.324
2005 155  65 0.200698 0.022300  10.4   5.8 0.213878 0.084678 2.07 1.47 2.08 1.48 0.012925 0.010381 0.010381 1.000 1.000  0.334
2005 156  66 0.245371 0.027263  10.6   5.8 0.222204 0.086564 2.10 1.50 2.10 1.50 0.010212 0.010212 0.010385 1.000 1.000  0.344
2005 157  67 0.325349 0.036150  10.9   5.8 0.230460 0.087869 2.11 1.51 2.11 1.51 0.009560 0.009560 0.010394 1.000 1.000  0.354
2005 158  68 0.155641 0.017293  11.1   5.8 0.235197 0.088896 2.12 1.52 2.12 1.52 0.005765 0.005765 0.010455 1.000 1.000  0.360
2005 159  69 0.454089 0.050454  11.5   5.9 0.244711 0.089835 2.12 1.53 2.14 1.54 0.012695 0.010452 0.010452 1.000 1.000  0.370
2005 160  70 0.246068 0.027341  11.8   5.9 0.253153 0.091633 2.15 1.55 2.15 1.55 0.010241 0.010241 0.010482 1.000 1.000  0.380
2005 161  71 0.133852 0.014872  11.9   5.9 0.257594 0.092642 2.16 1.56 2.16 1.56 0.005449 0.005449 0.010513 1.000 1.000  0.386
2005 162  72 0.319167 0.035463  12.2   6.0 0.266100 0.093979 2.18 1.58 2.18 1.58 0.009844 0.009844 0.010507 1.000 1.000  0.396
2005 163  73 0.471538 0.052393  12.7   6.0 0.275777 0.094821 2.17 1.58 2.19 1.59 0.013541 0.010519 0.010519 1.000 1.000  0.406
2005 164  74 0.502226 0.092068  13.2   6.1 0.285209 0.095994 2.16 1.57 2.20 1.60 0.018010 0.010604 0.010604 1.000 1.000  0.417
2005 165  75 0.510809 0.092385  13.7   6.2 0.294758 0.097173 2.15 1.57 2.21 1.61 0.022746 0.010728 0.010728 1.000 1.000  0.428
2005 166  76 0.519097 0.091734  14.2   6.3 0.304428 0.098346 2.14 1.56 2.23 1.63 0.027691 0.010843 0.010843 1.000 1.000  0.438
2005 167  77 0.458357 0.085557  14.7   6.4 0.313958 0.099784 2.14 1.56 2.24 1.64 0.030858 0.010968 0.010968 1.000 1.000  0.449
2005 168  78 0.373205 0.419717  15.1   6.8 0.319173 0.105600 2.12 1.55 2.25 1.65 0.037207 0.011031 0.011031 1.000 1.000  0.460
2005 169  79 0.316880 0.341341  15.4   7.1 0.325591 0.110708 2.12 1.55 2.24 1.64 0.037757 0.011526 0.011526 1.000 1.000  0.472
2005 170  80 0.370320 0.321050  15.8   7.5 0.332814 0.115359 2.11 1.55 2.24 1.64 0.038411 0.011874 0.011874 1.000 1.000  0.484
2005 171  81 0.093084 0.010343  15.8   7.5 0.342393 0.118026 2.16 1.58 2.23 1.63 0.027360 0.012247 0.012247 1.000 1.000  0.496
2005 172  82 0.377083 0.171061  16.2   7.6 0.351634 0.120983 2.17 1.58 2.23 1.63 0.024859 0.012197 0.012197 1.000 1.000  0.508
2005 173  83 0.375513 0.041724  16.6   7.7 0.362552 0.122459 2.18 1.59 2.22 1.62 0.020217 0.012394 0.012394 1.000 1.000  0.521
2005 174  84 0.378512 0.403872  17.0   8.1 0.369191 0.128198 2.17 1.58 2.21 1.61 0.021240 0.012378 0.012378 1.000 1.000  0.533
2005 175  85 0.378903 0.465918  17.4   8.6 0.375417 0.134722 2.16 1.57 2.21 1.61 0.023194 0.012750 0.012750 1.000 1.000  0.546
2005 176  86 0.297918 0.474022  17.7   9.0 0.381451 0.141920 2.16 1.57 2.20 1.60 0.023370 0.013232 0.013232 1.000 1.000  0.559
2005 177  87 0.379069 0.270668  18.0   9.3 0.390660 0.146407 2.17 1.57 2.20 1.60 0.021177 0.013696 0.013696 1.000 1.000  0.573
2005 178  88 0.378873 0.227468  18.4   9.5 0.400551 0.150466 2.18 1.58 2.19 1.59 0.017755 0.013951 0.013951 1.000 1.000  0.587
2005 179  89 0.378477 0.399937  18.8   9.9 0.408564 0.156536 2.17 1.58 2.18 1.58 0.016734 0.014083 0.014083 1.000 1.000  0.601
2005 180  90 0.377877 0.239585  19.2  10.2 0.417590 0.160460 2.18 1.58 2.18 1.58 0.012949 0.012949 0.014325 1.000 1.000  0.614
2005 181  91 0.354837 0.473993  19.5  10.6 0.424227 0.167345 2.17 1.57 2.17 1.57 0.013521 0.013521 0.014541 1.000 1.000  0.627
2005 182  92 0.348276 0.429457  19.9  11.1 0.430702 0.173491 2.17 1.57 2.17 1.57 0.012621 0.012621 0.014828 1.000 1.000  0.640
2005 183  93 0.260791 0.459525  20.1  11.5 0.435526 0.180219 2.16 1.56 2.16 1.56 0.011552 0.011552 0.015074 1.000 1.000  0.651
2005 184  94 0.370152 0.294036  20.5  11.8 0.442335 0.184125 2.16 1.56 2.16 1.56 0.010715 0.010715 0.015416 1.000 1.000  0.662
2005 185  95 0.237914 0.483041  20.7  12.3 0.446689 0.191185 2.15 1.55 2.15 1.55 0.011414 0.011414 0.015656 1.000 1.000  0.673
2005 186  96 0.271061 0.457715  21.0  12.8 0.451627 0.197750 2.15 1.55 2.15 1.55 0.011502 0.011502 0.016024 1.000 1.000  0.685
2005 187  97 0.278046 0.473387  21.3  13.2 0.456667 0.204502 2.14 1.54 2.14 1.54 0.011792 0.011792 0.016355 1.000 1.000  0.697
2005 188  98 0.369305 0.392229  21.7  13.6 0.463321 0.209764 2.14 1.54 2.14 1.54 0.011916 0.011916 0.016669 1.000 1.000  0.709
2005 189  99 0.346509 0.563297  22.0  14.2 0.469523 0.217653 2.13 1.53 2.13 1.53 0.014091 0.014091 0.016931 1.000 1.000  0.723
2005 190 100 0.726831 0.080759  22.7  14.3 0.483708 0.218061 2.13 1.53 2.13 1.53 0.014594 0.014594 0.017111 1.000 1.000  0.737
2005 191 101 0.611754 0.067973  23.3  14.3 0.495371 0.218268 2.12 1.52 2.12 1.52 0.011870 0.011870 0.017148 1.000 1.000  0.749
2005 192 102 1.142788 0.267164  24.5  14.6 0.511872 0.218844 2.09 1.50 2.12 1.52 0.026632 0.017076 0.017076 1.000 1.000  0.766
2005 193 103 1.295186 0.143910  25.8  14.8 0.530571 0.217347 2.06 1.47 2.11 1.51 0.036988 0.017202 0.017202 1.000 1.000  0.784
2005 194 104 1.389922 0.154436  27.2  14.9 0.549564 0.215614 2.02 1.45 2.11 1.51 0.049061 0.017261 0.017261 1.000 1.000  0.801
2005 195 105 1.573893 0.174877  28.7  15.1 0.569171 0.213325 1.98 1.41 2.10 1.50 0.065077 0.017318 0.017318 1.000 1.000  0.818
2005 196 106 1.481900 0.269236  30.2  15.4 0.587088 0.212777 1.94 1.39 2.10 1.50 0.080556 0.017369 0.017369 1.000 1.000  0.835
2005 197 107 1.648334 0.275160  31.9  15.6 0.605659 0.211657 1.90 1.35 2.09 1.49 0.099139 0.017451 0.017451 1.000 1.000  0.853
2005 198 108 1.496478 0.166275  33.4  15.8 0.624435 0.210420 1.87 1.33 2.08 1.48 0.112648 0.017539 0.017539 1.000 1.000  0.870
2005 199 109 1.523103 0.169234  34.9  16.0 0.643181 0.209268 1.84 1.31 2.08 1.48 0.126488 0.017594 0.017594 1.000 1.000  0.888
2005 200 110 1.636800 0.181867  36.5  16.1 0.662170 0.207909 1.81 1.29 2.07 1.47 0.142633 0.017630 0.017630 1.000 1.000  0.906
2006  91   1 0.000281 0.001390   1.7   0.4 0.014666 0.001976 0.89 0.48 1.30 0.70 0.008611 0.000967 0.000967 0.017 1.000  0.001
2006  92   2 0.000484 0.005862   1.7   0.4 0.015480 0.002132 0.94 0.51 1.31 0.71 0.007942 0.000970 0.000970 0.067 1.000  0.002
2006  93   3 0.001108 0.010157   1.7   0.4 0.016282 0.002314 0.99 0.54 1.32 0.72 0.007323 0.000983 0.000983 0.117 1.000  0.003
2006  94   4 0.002173 0.016049   1.7   0.4 0.017069 0.002533 1.03 0.57 1.33 0.73 0.006752 0.001007 0.001007 0.186 1.000  0.004
2006  95   5 0.003977 0.023290   1.7   0.5 0.017844 0.002802 1.08 0.60 1.35 0.75 0.006249 0.001043 0.001043 0.272 1.000  0.005
2006  96   6 0.005822 0.032947   1.7   0.5 0.018605 0.003137 1.12 0.62 1.36 0.76 0.005783 0.001097 0.001097 0.378 1.000  0.006
2006  97   7 0.009104 0.043188   1.7   0.5 0.019363 0.003550 1.16 0.65 1.37 0.77 0.005404 0.001172 0.001172 0.498 1.000  0.007
2006  98   8 0.014445 0.051879   1.7   0.6 0.020144 0.004040 1.19 0.68 1.38 0.78 0.005130 0.001270 0.001270 0.623 1.000  0.009
2006  99   9 0.019325 0.062343   1.7   0.7 0.020951 0.004620 1.23 0.70 1.40 0.80 0.004916 0.001387 0.001387 0.752 1.000  0.010
2006 100  10 0.026721 0.052333   1.7   0.7 0.021924 0.005173 1.26 0.73 1.41 0.81 0.004640 0.001526 0.001526 0.879 1.000  0.011
2006 101  11 0.034441 0.084038   1.8   0.8 0.022797 0.005937 1.29 0.75 1.42 0.82 0.004617 0.001637 0.001637 1.000 1.000  0.013
2006 102  12 0.038751 0.084844   1.8   0.9 0.023799 0.006756 1.32 0.77 1.44 0.84 0.004583 0.001821 0.001821 1.000 1.000  0.015
2006 103  13 0.043323 0.085994   1.8   1.0 0.024927 0.007635 1.35 0.79 1.45 0.85 0.004473 0.002007 0.002007 1.000 1.000  0.017
2006 104  14 0.046879 0.088218   1.9   1.1 0.026170 0.008584 1.38 0.81 1.46 0.86 0.004273 0.002192 0.002192 1.000 1.000  0.019
2006 105  15 0.047107 0.091344   1.9   1.1 0.027515 0.009621 1.42 0.84 1.47 0.87 0.003919 0.002382 0.002382 1.000 1.000  0.021
2006 106  16 0.052324 0.091908   2.0   1.2 0.028991 0.010722 1.45 0.87 1.49 0.89 0.003497 0.002577 0.002577 1.000 1.000  0.024
2006 107  17 0.057718 0.092642   2.1   1.3 0.030599 0.011886 1.49 0.89 1.50 0.90 0.003008 0.002772 0.002772 1.000 1.000  0.027
2006 108  18 0.068238 0.091124   2.1   1.4 0.032069 0.012957 1.51 0.91 1.51 0.91 0.002542 0.002542 0.002966 1.000 1.000  0.029
2006 109  19 0.074289 0.091209   2.2   1.5 0.033480 0.013986 1.52 0.92 1.52 0.92 0.002441 0.002441 0.003157 1.000 1.000  0.032
2006 110  20 0.073310 0.095364   2.3   1.6 0.034870 0.015060 1.54 0.94 1.54 0.94 0.002463 0.002463 0.003345 1.000 1.000  0.034
2006 111  21 0.086599 0.094327   2.4   1.7 0.036509 0.016167 1.55 0.95 1.55 0.95 0.002746 0.002746 0.003541 1.000 1.000  0.037
2006 112  22 0.093421 0.093477   2.4   1.8 0.038278 0.017290 1.56 0.96 1.56 0.96 0.002892 0.002892 0.003733 1.000 1.000  0.040
2006 113  23 0.100508 0.093749   2.6   1.9 0.040183 0.018441 1.58 0.98 1.58 0.98 0.003056 0.003056 0.003922 1.000 1.000  0.043
2006 114  24 0.107858 0.097961   2.7   2.0 0.042232 0.019657 1.59 0.99 1.59 0.99 0.003265 0.003265 0.004110 1.000 1.000  0.046
