 Run: data/cwarner/testdate2          
 
  YR DOY DAY      LA   LAI    TW    RW     DT SRad TMIN TMAX    Ra   Ir   CF  P_Ra  P_Ir    Sw  P_Dr    Ro P_Et    HT   Et   P_Ar
2002 112  81   678.9  3.06   8.5   5.4   54.6 25.9 15.0 32.7  0.00 0.54 1.00  0.00  0.54 5.429  0.00  0.05 0.54  27.5 0.49  221.7
2002 113  82   582.2  2.63   6.5   5.6   55.5 22.3 15.4 30.8  0.00 0.54 1.00  0.00  0.54 5.510  0.00  0.05 0.46  23.5 0.42  221.7
2002 114  83   582.3  2.63   6.8   5.7   56.2 25.0 11.2 30.7  0.00 0.46 1.00  0.00  0.46 5.472  0.00  0.04 0.50  23.5 0.45  221.7
2002 115  84   582.4  2.63   7.2   5.8   57.2 21.7 18.6 31.5  0.00 0.50 1.00  0.00  0.50 5.509  0.00  0.05 0.46  23.5 0.42  221.7
2002 116  85   582.6  2.63   7.5   5.9   58.1 24.7 16.6 32.1  0.00 0.46 1.00  0.00  0.46 5.450  0.00  0.04 0.52  23.5 0.47  221.7
2002 117  86   583.3  2.63   7.9   6.0   59.1 20.9 17.9 32.9  0.00 0.52 1.00  0.00  0.52 5.524  0.00  0.05 0.44  23.5 0.40  221.7
2002 118  87   584.6  2.64   8.3   6.1   60.1 21.5 16.4 31.5  0.00 0.44 1.00  0.00  0.44 5.520  0.00  0.04 0.45  23.6 0.41  221.7
2002 119  88   586.8  2.65   8.7   6.2   61.1 19.9 19.8 31.5  0.00 0.45 1.00  0.00  0.45 5.543  0.00  0.04 0.42  23.6 0.39  221.7
2002 120  89   590.5  2.66   9.1   6.3   62.1 21.9 18.1 32.9  0.00 0.42 1.00  0.00  0.42 5.502  0.00  0.04 0.47  23.7 0.42  221.7
2002 121  90   596.0  2.69   9.5   6.4   63.0 26.2 17.7 31.7  0.00 0.47 1.00  0.00  0.47 5.416  0.00  0.04 0.55  23.8 0.50  221.7
2002 122  91   603.9  2.72   9.9   6.5   64.0 26.5 20.7 32.5  0.00 0.55 1.00  0.00  0.55 5.395  0.00  0.05 0.57  24.0 0.52  221.7
2002 123  92   613.7  2.77  10.3   6.6   65.0 25.0 19.8 34.5  0.00 0.57 1.00  0.00  0.57 5.423  0.00  0.05 0.55  24.3 0.49  221.7
2002 124  93   624.5  2.82  10.6   6.7   65.8 24.9 18.6 35.5  0.00 0.55 1.00  0.00  0.55 5.426  0.00  0.05 0.54  24.5 0.49  221.7
2002 125  94   642.3  2.90  11.1   6.8   66.7 21.5 17.8 31.5  0.00 0.54 1.00  0.00  0.54 5.516  0.00  0.05 0.45  25.0 0.41  221.7
2002 126  95   664.8  3.00  11.5   6.9   67.7 24.2 17.5 30.9  0.00 0.45 1.00  0.00  0.45 5.462  0.00  0.04 0.51  25.5 0.46  221.7
2002 127  96   687.3  3.10  11.9   7.0   68.5 23.1 13.4 33.0  0.00 0.51 1.00  0.00  0.51 5.493  0.00  0.05 0.48  26.1 0.43  221.7
2002 128  97   715.5  3.23  12.3   7.1   69.4 24.6 15.8 34.2  0.00 0.48 1.00  0.00  0.48 5.448  0.00  0.04 0.52  26.8 0.47  221.7
2002 129  98   740.1  3.34  12.7   7.3   70.2 25.8 19.8 35.6  0.00 0.52 1.00  0.00  0.52 5.402  0.00  0.05 0.57  27.4 0.51  221.7
2002 130  99   768.4  3.47  13.1   7.4   71.1 24.2 19.9 34.7  0.00 0.57 1.00  0.00  0.57 5.440  0.00  0.05 0.53  28.1 0.48  221.7
2002 131 100   797.1  3.60  13.6   7.5   72.0 24.1 15.8 33.3  0.00 0.53 1.00  0.00  0.53 5.462  0.00  0.05 0.51  28.8 0.46  221.7
2002 132 101   827.3  3.73  14.0   7.6   73.0 25.4 16.8 34.1  0.00 0.51 1.00  0.00  0.51 5.428  0.00  0.05 0.54  29.5 0.49  221.7
2002 133 102   859.3  3.88  14.5   7.7   74.0 20.0 20.7 32.2  0.00 0.54 1.00  0.00  0.54 5.537  0.00  0.05 0.43  30.3 0.39  221.7
2002 134 103   881.0  3.97  14.9   7.8   74.7 26.6 10.3 28.3  0.05 0.43 1.00  0.05  0.43 5.456  0.05  0.09 0.51  30.8 0.46  221.7
2002 135 104   897.6  4.05  15.2   8.0   75.2 26.0  6.4 29.3  0.00 0.51 1.00  0.00  0.51 5.481  0.00  0.05 0.49  31.2 0.44  221.7
2002 136 105   918.2  1.04  15.4   8.5   75.8 22.6  9.4 32.2  0.00 0.49 1.00  0.00  0.49 4.180  0.00  0.38 1.79  31.7 0.41  886.8
2002 137 106   942.5  1.06  15.7   8.9   76.6 20.0 16.9 33.5  0.00 1.79 1.00  0.00  1.79 4.243  0.00  1.38 1.73  32.3 0.39  886.8
2002 138 107   974.7  1.10  16.1   9.2   77.6 14.2 19.7 30.9  2.03 1.73 1.00  2.03  1.73 4.754  2.03  3.36 1.21  33.1 0.28  886.8
2002 139 108   995.6  1.12  16.3   9.2   78.4  4.0 12.9 22.3  0.14 1.21 1.00  0.14  1.21 5.670  0.14  1.08 0.30  33.6 0.07  886.8
2002 140 109  1015.5  1.15  16.5   9.8   79.0 29.3  8.8 25.0  0.00 0.00 1.00  0.00  0.00 3.397  0.00  0.00 2.27  34.1 0.52  886.8
2002 141 110  1032.7  1.16  16.7  10.3   79.5 29.6  6.8 25.9  0.00 2.57 1.00  0.00  2.57 3.696  0.00  1.99 2.27  34.3 0.52  886.8
2002 142 111  1049.7  1.18  16.9  10.9   80.0 27.4  6.6 24.4  0.00 2.27 1.00  0.00  2.27 3.919  0.00  1.76 2.05  34.4 0.46  886.8
2002 143 112  1075.4  1.21  17.2  11.4   80.8 22.9 13.1 27.9  0.00 2.05 1.00  0.00  2.05 4.119  0.00  1.58 1.85  34.6 0.42  886.8
2002 144 113  1098.8  1.24  17.5  12.0   81.6 25.4 11.4 31.2  0.00 1.85 1.00  0.00  1.85 3.878  0.00  1.43 2.09  34.8 0.47  886.8
2002 145 114  1124.0  1.27  17.8  12.5   82.3 23.4 12.8 31.0  0.00 2.09 1.00  0.00  2.09 4.036  0.00  1.62 1.93  35.0 0.44  886.8
2002 146 115  1145.9  1.29  18.1  13.1   83.0 27.9 11.4 32.0  0.00 1.93 1.00  0.00  1.93 3.645  0.00  1.49 2.32  35.2 0.53  886.8
2002 147 116  1170.4  1.32  18.4  13.5   83.8 17.2 12.3 29.7  0.00 2.32 1.00  0.00  2.32 4.588  0.00  1.80 1.38  35.4 0.31  886.8
2002 148 117  1195.5  1.35  18.7  14.1   84.6 26.3 17.0 31.8  0.00 1.38 1.00  0.00  1.38 3.701  0.00  1.07 2.27  35.6 0.51  886.8
2002 149 118  1224.0  1.38  19.0  14.6   85.5 23.4 16.5 32.0  0.00 2.27 1.00  0.00  2.27 3.970  0.00  1.75 2.00  35.8 0.45  886.8
2002 150 119  1250.5  1.41  19.3  15.2   86.3 19.9 16.0 33.5  0.05 2.00 1.00  0.05  2.00 4.269  0.05  1.60 1.70  36.0 0.39  886.8
2002 151 120  1273.3  1.44  19.6  15.7   87.0 19.7 15.9 34.5  1.70 1.70 1.00  1.70  1.70 4.277  1.70  3.01 1.69  36.2 0.38  886.8
2002 152 121  1285.8  1.45  19.8  16.4   87.4 28.0 15.1 34.7  0.00 1.69 1.00  0.00  1.69 3.535  0.00  1.31 2.43  36.3 0.55  886.8
2002 153 122  1293.7  1.46  19.9  16.9   87.6 25.7 19.0 36.6  0.02 2.43 1.00  0.02  2.43 3.662  0.02  1.90 2.31  36.3 0.52  886.8
2002 154 123  1299.2  1.47  19.9  17.4   87.8 24.6 21.5 37.5  0.19 2.31 1.00  0.19  2.31 3.721  0.19  1.97 2.25  36.4 0.51  886.8
2002 155 124  1325.2  1.49  20.3  17.8   88.6 15.6 20.9 34.5  0.00 2.25 1.00  0.00  2.25 4.591  0.00  1.74 1.38  36.6 0.31  886.8
2002 156 125  1349.0  1.52  20.5  18.3   89.4 18.9 21.1 34.4  0.00 1.38 1.00  0.00  1.38 4.293  0.00  1.06 1.68  36.8 0.38  886.8
2002 157 126  1380.2  1.56  20.9  18.7   90.4 15.3 20.9 32.4  0.87 1.68 1.00  0.87  1.68 4.637  0.87  2.17 1.33  37.0 0.30  886.8
2002 158 127  1411.3  1.59  21.3  19.1   91.4 15.7 19.2 32.4  0.09 1.33 1.00  0.09  1.33 4.617  0.09  1.12 1.35  37.3 0.31  886.8
2002 159 128  1442.2  1.63  21.7  19.4   92.4 11.7 20.3 30.0  1.26 1.35 1.00  1.26  1.35 4.975  1.26  2.30 0.99  37.5 0.23  886.8
2002 160 129  1472.9  1.66  22.1  19.9   93.4 18.6 18.4 29.8  0.07 0.99 1.00  0.07  0.99 4.401  0.07  0.84 1.57  37.8 0.36  886.8
2002 161 130  1503.3  1.70  22.5  20.4   94.4 16.2 18.0 28.9  0.09 1.57 1.00  0.09  1.57 4.621  0.09  1.30 1.35  38.0 0.31  886.8
2002 162 131  1533.5  1.73  22.9  20.9   95.4 17.4 20.8 28.8  0.00 1.35 1.00  0.00  1.35 4.490  0.00  1.04 1.48  38.3 0.34  886.8
2002 163 132  1558.2  1.76  23.2  21.5   96.2 22.1 18.9 33.5  0.00 1.48 1.00  0.00  1.48 4.043  0.00  1.14 1.93  38.5 0.44  886.8
2002 164 133  1574.5  1.78  23.4  22.2   96.8 24.4 19.9 35.2  0.00 1.93 1.00  0.00  1.93 3.799  0.00  1.49 2.17  38.6 0.49  886.8
2002 165 134  1590.3  1.79  23.6  22.8   97.3 25.8 20.4 35.0  0.00 2.17 1.00  0.00  2.17 3.665  0.00  1.68 2.30  38.7 0.52  886.8
2002 166 135  1608.3  1.81  23.8  23.4   97.9 26.5 21.2 34.2  0.00 2.30 1.00  0.00  2.30 3.601  0.00  1.78 2.37  38.9 0.54  886.8
2002 167 136  1627.3  1.84  24.1  24.1   98.6 24.6 16.6 34.5  0.00 2.37 1.00  0.00  2.37 3.838  0.00  1.83 2.13  39.0 0.48  886.8
2002 168 137  1654.0  1.87  24.4  24.6   99.5 14.9 16.0 30.3  0.28 2.13 1.00  0.28  2.13 4.737  0.28  1.93 1.23  39.2 0.28  886.8
2002 169 138  1700.0  1.92  25.0  24.6  100.5  7.2 20.5 24.9  0.09 1.23 1.00  0.09  1.23 5.380  0.09  1.04 0.59  39.6 0.13  886.8
2002 170 139  1804.8  2.04  26.4  24.8  101.5 16.3 18.9 31.1  0.46 0.59 1.00  0.46  0.59 4.583  0.46  0.91 1.39  40.4 0.31  886.8
2002 171 140  1922.0  2.17  27.9  25.0  102.5 18.0 21.0 30.4  0.00 1.39 1.00  0.00  1.39 4.421  0.00  1.07 1.55  41.4 0.35  886.8
2002 172 141  1987.8  2.24  28.8  25.1  103.5 10.0 20.8 25.0  0.65 1.55 1.00  0.65  1.55 5.149  0.65  1.85 0.82  41.9 0.19  886.8
2002 173 142  2030.8  2.29  29.4  25.1  104.5  6.5 20.7 23.8  2.58 0.82 1.00  2.58  0.82 5.441  2.58  3.21 0.53  42.2 0.12  886.8
2002 174 143  2142.2  2.42  30.9  25.3  105.5 16.8 19.6 30.5  0.05 0.53 1.00  0.05  0.53 4.540  0.05  0.46 1.43  43.1 0.32  886.8
2002 175 144  2236.3  2.52  32.2  25.4  106.5 14.1 20.2 30.2  1.64 1.43 1.00  1.64  1.43 4.770  1.64  2.74 1.20  43.9 0.27  886.8
2002 176 145  2343.3  2.64  33.7  25.6  107.5 16.0 20.1 31.9  0.30 1.20 1.00  0.30  1.20 4.592  0.30  1.23 1.38  44.7 0.31  886.8
2002 177 146  2462.7  2.78  35.4  25.9  108.5 19.0 21.4 31.4  0.09 1.38 1.00  0.09  1.38 4.322  0.09  1.15 1.65  45.7 0.37  886.8
2002 178 147  2582.1  2.91  37.1  26.2  109.5 17.8 20.8 32.9  0.19 1.65 1.00  0.19  1.65 4.418  0.19  1.46 1.55  46.6 0.35  886.8
2003  32   1   150.0  0.68   1.7   0.4    6.8 16.1  3.4 18.0  0.00 0.00 1.00  0.00  0.00 5.711  0.00  0.00 0.26  14.0 0.23  221.7
2003  33   2   150.0  0.68   1.7   0.4    7.1 16.9 -0.1 22.5  0.00 0.00 1.00  0.00  0.00 5.437  0.00  0.00 0.27  14.0 0.25  221.7
2003  34   3   150.0  0.68   1.7   0.4    7.3 12.7 -0.8 22.9  0.00 0.53 1.00  0.00  0.53 5.764  0.00  0.05 0.20  14.0 0.19  221.7
2003  35   4   150.1  0.68   1.7   0.4    7.9  3.8  9.1 20.6  0.46 0.00 1.00  0.46  0.00 5.902  0.26  0.27 0.07  14.0 0.06  221.7
2003  36   5   150.2  0.68   1.7   0.4    8.1 14.8 -0.7 16.6  0.00 0.00 1.00  0.00  0.00 5.683  0.00  0.00 0.22  14.0 0.20  221.7
2003  37   6   150.4  0.68   1.7   0.4    8.5  6.2  3.3 18.8  0.28 0.00 1.00  0.28  0.00 5.863  0.00  0.03 0.10  14.0 0.09  221.7
2003  38   7   150.8  0.68   1.7   0.4    9.1  4.6  8.6 19.4  3.77 0.00 1.00  3.77  0.00 5.889  3.66  3.67 0.08  14.0 0.07  221.7
2003  39   8   150.9  0.68   1.7   0.4    9.2  4.2  6.3  9.6  0.02 0.00 1.00  0.02  0.00 5.847  0.00  0.00 0.06  14.0 0.06  221.7
2003  40   9   150.9  0.68   1.7   0.4    9.4  3.0  5.8  9.5  1.46 0.00 1.00  1.46  0.00 5.925  1.34  1.35 0.04  14.0 0.04  221.7
2003  41  10   151.4  0.68   1.7   0.5    9.9  6.2  5.3 22.5  0.57 0.00 1.00  0.57  0.00 5.862  0.53  0.53 0.11  14.0 0.10  221.7
2003  42  11   151.7  0.68   1.7   0.5   10.2 15.3  1.3 18.0  0.00 0.00 1.00  0.00  0.00 5.624  0.00  0.00 0.24  14.1 0.22  221.7
2003  43  12   152.0  0.69   1.7   0.5   10.4 12.3 -0.6 20.7  0.00 0.34 1.00  0.00  0.34 5.776  0.00  0.03 0.19  14.1 0.17  221.7
2003  44  13   152.5  0.69   1.7   0.5   10.8  7.3  2.9 20.6  0.00 0.00 1.00  0.00  0.00 5.657  0.00  0.00 0.12  14.1 0.11  221.7
2003  45  14   152.9  0.69   1.7   0.5   11.0  5.5  0.9 20.7  0.00 0.31 1.00  0.00  0.31 5.881  0.00  0.03 0.09  14.1 0.08  221.7
2003  46  15   153.6  0.69   1.7   0.6   11.5 16.0  6.1 26.8  0.00 0.00 1.00  0.00  0.00 5.588  0.00  0.00 0.29  14.1 0.27  221.7
2003  47  16   154.9  0.70   1.7   0.6   12.3  1.4 12.7 22.7  5.79 0.38 1.00  5.79  0.38 5.942  5.79  5.83 0.03  14.2 0.02  221.7
2003  48  17   156.1  0.70   1.7   0.6   13.0 11.1  9.9 18.6  0.02 0.00 1.00  0.02  0.00 5.769  0.00  0.00 0.19  14.2 0.17  221.7
2003  49  18   156.3  0.70   1.7   0.6   13.3  0.6  3.2 16.6  0.00 0.00 1.00  0.00  0.00 5.760  0.00  0.00 0.01  14.2 0.01  221.7
2003  50  19   157.0  0.71   1.7   0.7   13.7 15.7  2.3 23.9  0.00 0.00 1.00  0.00  0.00 5.494  0.00  0.00 0.27  14.3 0.24  221.7
2003  51  20   158.5  0.71   1.7   0.8   14.3 17.1  9.6 26.9  0.00 0.47 1.00  0.00  0.47 5.644  0.00  0.04 0.32  14.3 0.29  221.7
2003  52  21   160.8  0.73   1.8   0.8   15.2  7.9 16.2 28.4  0.00 0.32 1.00  0.00  0.32 5.808  0.00  0.03 0.16  14.4 0.15  221.7
2003  53  22   163.4  0.74   1.8   0.8   16.2  4.2 16.6 25.8  2.51 0.00 1.00  2.51  0.00 5.885  2.35  2.36 0.08  14.5 0.08  221.7
2003  54  23   164.8  0.74   1.8   0.8   16.6  8.1  4.3 19.7  0.00 0.00 1.00  0.00  0.00 5.752  0.00  0.00 0.13  14.5 0.12  221.7
2003  55  24   165.7  0.75   1.8   0.9   16.9 16.3  1.0 24.5  0.00 0.00 1.00  0.00  0.00 5.478  0.00  0.00 0.27  14.6 0.25  221.7
2003  56  25   167.5  0.76   1.8   0.9   17.4 13.4  7.0 26.1  0.00 0.49 1.00  0.00  0.49 5.723  0.00  0.05 0.24  14.6 0.22  221.7
2003  57  26   169.9  0.77   1.9   1.0   18.1 11.9  9.8 26.7  0.00 0.00 1.00  0.00  0.00 5.499  0.00  0.00 0.22  14.7 0.20  221.7
2003  58  27   170.0  0.77   1.9   1.0   19.0  0.1 15.2 25.3  1.71 0.47 1.00  1.71  0.47 5.966  1.71  1.75 0.00  14.7 0.00  221.7
2003  59  28   170.1  0.77   1.9   1.0   19.7  0.1 12.2 18.4  0.66 0.00 1.00  0.66  0.00 5.967  0.66  0.66 0.00  14.7 0.00  221.7
2003  60  29   170.9  0.77   1.9   1.0   20.5  0.8 12.2 24.6  4.41 0.00 1.00  4.41  0.00 5.953  4.41  4.41 0.02  14.7 0.01  221.7
2003  61  30   173.6  0.78   1.9   1.0   21.2  2.5 12.0 23.1  0.05 0.00 1.00  0.05  0.00 5.922  0.03  0.04 0.05  14.8 0.04  221.7
2003  62  31   173.9  0.78   1.9   1.0   21.9  0.4 11.3 15.6  0.87 0.00 1.00  0.87  0.00 5.962  0.82  0.83 0.01  14.9 0.01  221.7
2003  63  32   174.3  0.79   1.9   1.0   22.6  0.4 11.5 17.4  2.10 0.00 1.00  2.10  0.00 5.961  2.09  2.09 0.01  14.9 0.01  221.7
2003  64  33   179.5  0.81   2.0   1.0   23.6  4.8 17.5 27.5  0.00 0.00 1.00  0.00  0.00 5.864  0.00  0.00 0.10  15.1 0.09  221.7
2003  65  34   186.0  0.84   2.1   1.0   24.6  6.3 20.7 29.7  0.00 0.00 1.00  0.00  0.00 5.730  0.00  0.00 0.13  15.3 0.12  221.7
2003  66  35   187.8  0.85   2.1   1.0   25.4  1.6 15.3 26.1  0.75 0.00 1.00  0.75  0.00 5.937  0.51  0.53 0.03  15.3 0.03  221.7
2003  67  36   188.6  0.85   2.1   1.0   26.2  0.7 13.4 18.5  0.00 0.00 1.00  0.00  0.00 5.924  0.00  0.00 0.01  15.4 0.01  221.7
2003  68  37   190.0  0.86   2.1   1.0   27.0  1.3 12.4 20.3  4.63 0.00 1.00  4.63  0.00 5.945  4.59  4.59 0.02  15.4 0.02  221.7
2003  69  38   196.0  0.88   2.2   1.0   27.7  5.6 11.1 26.8  0.02 0.00 1.00  0.02  0.00 5.858  0.00  0.00 0.11  15.6 0.10  221.7
2003  70  39   201.4  0.91   2.2   1.1   28.4 11.9  9.0 28.1  0.00 0.00 1.00  0.00  0.00 5.632  0.00  0.00 0.23  15.8 0.21  221.7
2003  71  40   208.0  0.94   2.3   1.1   29.1  8.3 11.4 27.8  0.00 0.34 1.00  0.00  0.34 5.808  0.00  0.03 0.16  15.9 0.15  221.7
2003  72  41   216.6  0.98   2.4   1.2   30.0 11.4 15.8 30.6  0.00 0.00 1.00  0.00  0.00 5.573  0.00  0.00 0.23  16.1 0.21  221.7
2003  73  42   225.0  1.01   2.5   1.2   30.8 10.3 13.8 26.8  0.00 0.40 1.00  0.00  0.40 5.766  0.00  0.04 0.20  16.4 0.18  221.7
2003  74  43   234.5  1.06   2.6   1.2   31.7 10.9 15.6 25.7  0.00 0.00 1.00  0.00  0.00 5.551  0.00  0.00 0.22  16.6 0.20  221.7
2003  75  44   244.3  1.10   2.7   1.3   32.6  8.6 15.0 25.4  0.00 0.42 1.00  0.00  0.42 5.800  0.00  0.04 0.17  16.8 0.15  221.7
2003  76  45   255.7  1.15   2.9   1.3   33.6  9.1 17.4 27.1  0.75 0.00 1.00  0.75  0.00 5.784  0.58  0.60 0.18  17.1 0.17  221.7
2003  77  46   267.4  1.21   3.0   1.4   34.5 19.6 16.7 27.6  0.00 0.00 1.00  0.00  0.00 5.386  0.00  0.00 0.40  17.4 0.36  221.7
2003  78  47   280.4  1.26   3.1   1.4   35.5 14.2 18.9 29.9  0.00 0.58 1.00  0.00  0.58 5.670  0.00  0.05 0.30  17.7 0.27  221.7
2003  79  48   294.1  1.33   3.3   1.5   36.5 14.6 20.3 30.4  0.00 0.00 1.00  0.00  0.00 5.360  0.00  0.00 0.31  18.0 0.28  221.7
2003  80  49   304.6  1.37   3.4   1.6   37.2 19.2 11.7 28.7  0.00 0.61 1.00  0.00  0.61 5.592  0.00  0.06 0.38  18.3 0.34  221.7
2003  81  50   314.9  1.42   3.6   1.7   37.9 23.3 10.8 28.0  0.00 0.38 1.00  0.00  0.38 5.517  0.00  0.04 0.45  18.6 0.41  221.7
2003  82  51   326.3  1.47   3.7   1.7   38.7  8.5 12.0 23.1  0.09 0.45 1.00  0.09  0.45 5.810  0.09  0.13 0.16  18.8 0.14  221.7
2003  83  52   335.6  1.51   3.8   1.8   39.3 24.3  8.3 25.3  0.00 0.00 1.00  0.00  0.00 5.363  0.00  0.00 0.45  19.1 0.41  221.7
2003  84  53   343.8  1.55   3.9   1.9   39.8 21.6  6.3 26.3  0.00 0.61 1.00  0.00  0.61 5.575  0.00  0.06 0.39  19.3 0.36  221.7
2003  85  54   355.0  1.60   4.1   2.0   40.5 15.7 10.4 26.9  0.00 0.39 1.00  0.00  0.39 5.669  0.00  0.04 0.30  19.5 0.27  221.7
2003  86  55   362.0  1.63   4.1   2.0   41.3  4.6 13.7 23.2  4.98 0.30 1.00  4.98  0.30 5.881  4.98  5.01 0.09  19.7 0.08  221.7
2003  87  56   377.4  1.70   4.3   2.1   42.2 17.7 15.1 27.1  0.02 0.00 1.00  0.02  0.00 5.549  0.00  0.00 0.35  20.1 0.32  221.7
2003  88  57   391.3  1.76   4.5   2.2   43.0 19.3 12.5 28.4  0.00 0.42 1.00  0.00  0.42 5.588  0.00  0.04 0.38  20.4 0.34  221.7
2003  89  58   402.7  1.82   4.7   2.3   43.6 10.4  8.8 18.1  0.76 0.38 1.00  0.76  0.38 5.791  0.76  0.80 0.18  20.7 0.16  221.7
2003  90  59   407.0  1.84   4.7   2.3   43.8 26.2  2.0 15.2  0.00 0.00 1.00  0.00  0.00 5.396  0.00  0.00 0.39  20.8 0.36  221.7
2003  91  60   411.5  1.86   4.8   2.3   44.0 16.3 -0.3 21.3  0.00 0.57 1.00  0.00  0.57 5.710  0.00  0.05 0.26  20.9 0.23  221.7
2003  92  61   418.6  1.89   4.9   2.4   44.4 15.4  2.9 24.3  0.00 0.00 1.00  0.00  0.00 5.447  0.00  0.00 0.26  21.1 0.24  221.7
2003  93  62   428.0  1.93   5.0   2.5   44.9 19.5  5.6 25.5  0.00 0.52 1.00  0.00  0.52 5.620  0.00  0.05 0.35  21.3 0.32  221.7
2003  94  63   428.3  1.93   5.0   2.5   45.6  0.2 11.2 28.1  0.00 0.35 1.00  0.00  0.35 5.964  0.00  0.03 0.00  21.3 0.00  221.7
2003  95  64   441.7  1.99   5.2   2.6   46.4  8.3 12.3 27.8  0.00 0.00 1.00  0.00  0.00 5.802  0.00  0.00 0.16  21.7 0.15  221.7
2003  96  65   450.4  2.03   5.3   2.6   47.2  5.4 12.6 30.6  0.00 0.00 1.00  0.00  0.00 5.694  0.00  0.00 0.11  21.9 0.10  221.7
2003  97  66   461.3  2.08   5.4   2.6   48.2  6.7 20.6 29.8  0.00 0.00 1.00  0.00  0.00 5.552  0.00  0.00 0.14  22.1 0.13  221.7
2003  98  67   468.0  2.11   5.5   2.6   49.1  4.1 17.8 27.8  1.84 0.42 1.00  1.84  0.42 5.884  1.84  1.88 0.08  22.3 0.08  221.7
2003  99  68   485.5  2.19   5.7   2.7   49.9 16.2 12.6 26.2  0.40 0.00 1.00  0.40  0.00 5.656  0.32  0.32 0.31  22.7 0.28  221.7
2003 100  69   485.5  2.19   5.7   2.7   50.3  0.1  8.1 13.7  0.02 0.31 1.00  0.02  0.31 5.967  0.02  0.05 0.00  22.7 0.00  221.7
2003 101  70   485.5  2.19   5.7   2.7   50.9  0.0  7.3 19.9  0.00 0.00 1.00  0.00  0.00 5.967  0.00  0.00 0.00  22.7 0.00  221.7
2003 102  71   485.5  2.19   5.7   2.7   51.5  0.0  9.3 25.7  0.00 0.00 1.00  0.00  0.00 5.967  0.00  0.00 0.00  22.7 0.00  221.7
2003 103  72   485.5  2.19   5.7   2.7   52.1  0.0  8.8 29.1  0.00 0.00 1.00  0.00  0.00 5.967  0.00  0.00 0.00  22.7 0.00  221.7
2003 104  73   485.5  2.19   5.7   2.7   52.8  0.0  8.9 29.0  0.00 0.00 1.00  0.00  0.00 5.967  0.00  0.00 0.00  22.7 0.00  221.7
2003 105  74   485.5  2.19   5.7   2.7   53.4  0.0 10.6 27.2  0.00 0.00 1.00  0.00  0.00 5.967  0.00  0.00 0.00  22.7 0.00  221.7
2003 106  75   485.5  2.19   5.7   2.7   54.1  0.0 10.7 28.4  0.00 0.00 1.00  0.00  0.00 5.967  0.00  0.00 0.00  22.7 0.00  221.7
2003 107  76   485.5  2.19   5.7   2.7   54.9  0.0 11.5 29.3  0.00 0.00 1.00  0.00  0.00 5.967  0.00  0.00 0.00  22.7 0.00  221.7
2003 108  77   485.5  2.19   5.7   2.7   55.6  0.0 10.9 31.0  0.00 0.00 1.00  0.00  0.00 5.967  0.00  0.00 0.00  22.7 0.00  221.7
2003 109  78   485.5  2.19   5.7   2.7   56.4  0.0 14.3 28.5  0.00 0.00 1.00  0.00  0.00 5.967  0.00  0.00 0.00  22.7 0.00  221.7
2003 110  79   485.5  2.19   5.7   2.7   57.4  0.0 16.9 30.3  0.00 0.00 1.00  0.00  0.00 5.967  0.00  0.00 0.00  22.7 0.00  221.7
2003 111  80   485.5  2.19   5.7   2.7   58.3  0.0 16.7 27.9  0.00 0.00 1.00  0.00  0.00 5.967  0.00  0.00 0.00  22.7 0.00  221.7
2003 112  81   485.5  2.19   5.7   2.7   59.2  0.0 14.1 28.8  0.00 0.00 1.00  0.00  0.00 5.967  0.00  0.00 0.00  22.7 0.00  221.7
2003 113  82   485.5  2.19   5.7   2.7   59.8  0.0  9.1 26.5  0.00 0.00 1.00  0.00  0.00 5.967  0.00  0.00 0.00  22.7 0.00  221.7
2003 114  83   485.5  2.19   5.7   2.7   60.4  0.0  7.6 28.3  0.00 0.00 1.00  0.00  0.00 5.967  0.00  0.00 0.00  22.7 0.00  221.7
2003 115  84   485.5  2.19   5.7   2.7   61.3  0.0 17.3 25.9  1.88 0.00 1.00  1.88  0.00 5.968  1.88  1.88 0.00  22.7 0.00  221.7
2003 116  85   485.5  2.19   5.7   2.7   62.2  0.0 15.6 28.6  0.00 0.00 1.00  0.00  0.00 5.968  0.00  0.00 0.00  22.7 0.00  221.7
2003 117  86   485.5  2.19   5.7   2.7   62.9  0.0 11.3 28.9  0.00 0.00 1.00  0.00  0.00 5.968  0.00  0.00 0.00  22.7 0.00  221.7
2003 118  87   485.5  2.19   5.7   2.7   63.7  0.0 12.6 29.7  0.00 0.00 1.00  0.00  0.00 5.968  0.00  0.00 0.00  22.7 0.00  221.7
2003 119  88   485.5  2.19   5.7   2.7   64.6  0.0 15.0 30.8  0.00 0.00 1.00  0.00  0.00 5.968  0.00  0.00 0.00  22.7 0.00  221.7
2003 120  89   485.5  2.19   5.7   2.7   65.5  0.0 15.9 30.3  0.00 0.00 1.00  0.00  0.00 5.968  0.00  0.00 0.00  22.7 0.00  221.7
2003 121  90   485.5  2.19   5.7   2.7   66.5  0.0 17.8 29.9  0.00 0.00 1.00  0.00  0.00 5.968  0.00  0.00 0.00  22.7 0.00  221.7
2003 122  91   485.5  2.19   5.7   2.7   67.4  0.0 15.2 31.6  0.00 0.00 1.00  0.00  0.00 5.968  0.00  0.00 0.00  22.7 0.00  221.7
2003 123  92   485.7  2.19   5.7   2.7   68.3  0.1 15.8 29.7  0.00 0.00 1.00  0.00  0.00 5.966  0.00  0.00 0.00  22.7 0.00  221.7
