 Run: data/cwarner/testloc1           
 
  YR DOY DAY      LA   LAI    TW    RW     DT SRad TMIN TMAX    Ra   Ir   CF  P_Ra  P_Ir    Sw  P_Dr    Ro P_Et    HT   Et   P_Ar
2004 133  43   318.4  1.44   3.6   3.7   36.0 13.5 17.8 27.7  0.00 0.45 1.00  0.00  0.45 5.692  0.00  0.04 0.28  18.7 0.25  221.7
2004 134  44   331.8  1.50   3.8   3.8   36.9 21.4 17.1 29.0  0.00 0.00 1.00  0.00  0.00 5.252  0.00  0.00 0.44  19.0 0.40  221.7
2004 135  45   345.7  1.56   3.9   3.9   37.9 25.5 16.9 30.4  0.00 0.72 1.00  0.00  0.72 5.438  0.00  0.07 0.53  19.4 0.48  221.7
2004 136  46   359.8  1.62   4.1   4.0   38.8 25.2 16.2 30.3  0.00 0.53 1.00  0.00  0.53 5.448  0.00  0.05 0.52  19.7 0.47  221.7
2004 137  47   375.2  1.69   4.3   4.1   39.8 12.5 17.3 28.3  0.00 0.52 1.00  0.00  0.52 5.713  0.00  0.05 0.26  20.1 0.23  221.7
2004 138  48   391.5  1.77   4.5   4.2   40.8 22.1 17.8 30.0  0.00 0.00 1.00  0.00  0.00 5.252  0.00  0.00 0.46  20.5 0.42  221.7
2004 139  49   408.5  1.84   4.7   4.3   41.8 18.6 17.8 29.7  0.00 0.72 1.00  0.00  0.72 5.582  0.00  0.07 0.39  20.9 0.35  221.7
2004 140  50   425.7  1.92   4.9   4.4   42.7 16.9 17.2 29.9  0.00 0.39 1.00  0.00  0.39 5.618  0.00  0.04 0.35  21.3 0.32  221.7
2004 141  51   442.9  2.00   5.2   4.5   43.7 16.7 16.3 30.1  0.00 0.35 1.00  0.00  0.35 5.624  0.00  0.03 0.34  21.7 0.31  221.7
2004 142  52   461.9  2.08   5.4   4.6   44.7 18.1 18.6 32.9  0.00 0.34 1.00  0.00  0.34 5.581  0.00  0.03 0.39  22.2 0.35  221.7
2004 143  53   480.8  2.17   5.7   4.7   45.6 21.7 17.0 33.0  0.00 0.39 1.00  0.00  0.39 5.509  0.00  0.04 0.46  22.7 0.42  221.7
2004 144  54   498.7  2.25   5.9   4.9   46.5 24.8 15.1 32.8  0.00 0.46 1.00  0.00  0.46 5.451  0.00  0.04 0.52  23.1 0.47  221.7
2004 145  55   517.3  2.33   6.2   5.0   47.4 27.3 15.4 33.8  0.00 0.52 1.00  0.00  0.52 5.393  0.00  0.05 0.57  23.6 0.52  221.7
2004 146  56   537.7  2.43   6.4   5.2   48.3 22.9 16.8 33.6  0.00 0.57 1.00  0.00  0.57 5.482  0.00  0.05 0.49  24.1 0.44  221.7
2004 147  57   559.0  2.52   6.7   5.3   49.3 26.7 17.2 33.6  0.00 0.49 1.00  0.00  0.49 5.400  0.00  0.05 0.57  24.6 0.52  221.7
2004 148  58   580.6  2.62   7.0   5.4   50.3 22.1 16.9 33.6  0.00 0.57 1.00  0.00  0.57 5.499  0.00  0.05 0.47  25.1 0.43  221.7
2004 149  59   603.3  2.72   7.4   5.6   51.2 26.7 18.0 34.0  0.00 0.47 1.00  0.00  0.47 5.395  0.00  0.04 0.57  25.7 0.52  221.7
2004 150  60   626.4  2.83   7.7   5.7   52.2 22.8 18.4 34.1  0.00 0.57 1.00  0.00  0.57 5.477  0.00  0.05 0.49  26.2 0.45  221.7
2004 151  61   648.0  2.92   8.0   5.8   53.1 23.2 20.8 34.8  0.00 0.49 1.00  0.00  0.49 5.458  0.00  0.05 0.51  26.8 0.46  221.7
2004 152  62   672.3  3.03   8.4   5.9   54.1 19.4 21.5 34.1  0.00 0.51 1.00  0.00  0.51 5.542  0.00  0.05 0.43  27.4 0.39  221.7
2004 153  63   575.9  2.60   6.5   6.0   55.1 15.2 21.0 30.1  2.98 0.43 1.00  2.98  0.43 5.644  2.98  3.02 0.32  23.4 0.29  221.7
2004 154  64   575.9  2.60   6.7   6.0   56.1 10.7 18.3 29.3  2.00 0.32 1.00  2.00  0.32 5.746  2.00  2.03 0.22  23.4 0.20  221.7
2004 155  65   576.0  2.60   7.0   6.1   57.1 12.8 17.5 30.1  1.82 0.00 1.00  1.82  0.00 5.702  1.60  1.62 0.27  23.4 0.24  221.7
2004 156  66   576.3  2.60   7.4   6.2   58.1 25.3 20.7 31.9  1.65 0.00 1.00  1.65  0.00 5.423  1.38  1.41 0.55  23.4 0.49  221.7
2004 157  67   577.0  2.60   7.8   6.3   59.1 21.1 19.4 32.4  0.33 0.55 1.00  0.33  0.55 5.516  0.33  0.38 0.45  23.4 0.41  221.7
2004 158  68   578.3  2.61   8.2   6.4   60.1 19.2 20.1 33.7  0.02 0.45 1.00  0.02  0.45 5.551  0.02  0.06 0.42  23.4 0.38  221.7
2004 159  69   580.5  2.62   8.6   6.5   61.1 20.3 19.2 32.2  0.00 0.42 1.00  0.00  0.42 5.535  0.00  0.04 0.43  23.5 0.39  221.7
2004 160  70   584.2  2.63   9.0   6.5   62.1 16.9 18.8 32.3  4.26 0.43 1.00  4.26  0.43 5.608  4.26  4.30 0.36  23.6 0.33  221.7
2004 161  71   589.6  2.66   9.4   6.5   63.1 17.1 19.8 32.2  1.48 0.36 1.00  1.48  0.36 5.602  1.48  1.51 0.37  23.7 0.33  221.7
2004 162  72   597.6  2.70   9.8   6.7   64.1 24.1 21.4 33.2  0.00 0.37 1.00  0.00  0.37 5.442  0.00  0.03 0.53  23.9 0.48  221.7
2004 163  73   608.5  2.74  10.2   6.8   65.0 26.2 20.6 33.9  0.00 0.53 1.00  0.00  0.53 5.396  0.00  0.05 0.57  24.2 0.52  221.7
2004 164  74   619.4  2.79  10.6   6.9   65.8 22.0 22.3 35.6  0.07 0.57 1.00  0.07  0.57 5.478  0.07  0.12 0.49  24.4 0.44  221.7
2004 165  75   637.6  2.88  11.0   7.0   66.8 22.8 21.6 33.9  0.00 0.49 1.00  0.00  0.49 5.467  0.00  0.05 0.50  24.9 0.45  221.7
2004 166  76   653.5  2.95  11.3   7.0   67.8 12.3 21.4 28.8  1.29 0.50 1.00  1.29  0.50 5.708  1.29  1.34 0.26  25.3 0.24  221.7
2004 167  77   663.5  2.99  11.5   7.0   68.8  6.2 22.4 29.4  1.11 0.00 1.00  1.11  0.00 5.836  0.85  0.87 0.13  25.5 0.12  221.7
2004 168  78   693.4  3.13  11.9   7.1   69.8 25.1 21.1 34.2  0.00 0.00 1.00  0.00  0.00 5.285  0.00  0.00 0.55  26.2 0.50  221.7
2004 169  79   718.2  3.24  12.3   7.2   70.8 14.9 21.8 32.4  0.33 0.68 1.00  0.33  0.68 5.644  0.33  0.39 0.32  26.8 0.29  221.7
2004 170  80   744.3  3.36  12.7   7.3   71.6 22.7 22.2 35.3  0.00 0.32 1.00  0.00  0.32 5.463  0.00  0.03 0.50  27.5 0.46  221.7
2004 171  81   775.0  3.50  13.1   7.3   72.6 19.6 22.5 34.2  0.07 0.50 1.00  0.07  0.50 5.535  0.07  0.12 0.43  28.2 0.39  221.7
2004 172  82   799.2  3.60  13.5   7.4   73.5 15.4 22.4 34.5  0.02 0.43 1.00  0.02  0.43 5.627  0.02  0.06 0.34  28.8 0.31  221.7
2004 173  83   822.0  3.71  13.9   7.4   74.5 13.9 21.4 31.8  0.68 0.34 1.00  0.68  0.34 5.668  0.68  0.71 0.30  29.4 0.27  221.7
2004 174  84   848.3  3.83  14.3   7.5   75.5 16.1 21.4 32.8  2.38 0.30 1.00  2.38  0.30 5.618  2.38  2.41 0.35  30.0 0.32  221.7
2004 175  85   880.5  3.97  14.8   7.6   76.5 20.0 21.1 33.1  0.05 0.35 1.00  0.05  0.35 5.533  0.05  0.08 0.44  30.8 0.39  221.7
2004 176  86   910.0  4.10  15.3   7.6   77.5 18.3 19.9 33.4  0.26 0.44 1.00  0.26  0.44 5.572  0.26  0.30 0.40  31.5 0.36  221.7
2004 177  87   942.3  1.06  15.7   8.1   78.5 22.2 21.4 33.3  0.00 0.40 1.00  0.00  0.40 4.029  0.00  0.31 1.94  32.3 0.44  886.8
2004 178  88   974.6  1.10  16.0   8.3   79.5 14.0 20.7 32.7  0.59 1.94 1.00  0.59  1.94 4.749  0.59  2.09 1.22  33.1 0.28  886.8
2004 179  89   987.0  1.11  16.2   8.8   79.9 25.9 19.2 34.5  2.91 1.22 1.00  2.91  1.22 3.657  2.91  3.85 2.31  33.4 0.52  886.8
2004 180  90  1015.1  1.14  16.5   9.2   80.8 19.9 18.3 32.8  0.00 2.31 1.00  0.00  2.31 4.246  0.00  1.79 1.72  34.1 0.39  886.8
2004 181  91  1047.4  1.18  16.9   9.6   81.8 15.9 19.8 31.5  0.33 1.72 1.00  0.33  1.72 4.600  0.33  1.66 1.37  34.4 0.31  886.8
2004 182  92  1067.7  1.20  17.1  10.1   82.4 24.3 18.6 33.4  0.97 1.37 1.00  0.97  1.37 3.834  0.97  2.03 2.13  34.5 0.48  886.8
2004 183  93  1099.3  1.24  17.5  10.5   83.4 15.8 20.8 33.0  0.39 2.13 1.00  0.39  2.13 4.586  0.39  2.04 1.38  34.8 0.31  886.8
2004 184  94  1131.4  1.28  17.9  10.8   84.4 14.7 21.2 32.6  0.07 1.38 1.00  0.07  1.38 4.684  0.07  1.14 1.28  35.0 0.29  886.8
2004 185  95  1163.4  1.31  18.3  11.2   85.4 17.6 20.2 31.3  0.00 1.28 1.00  0.00  1.28 4.449  0.00  0.99 1.52  35.3 0.34  886.8
2004 186  96  1191.9  1.34  18.6  11.7   86.3 19.0 19.9 33.1  0.14 1.52 1.00  0.14  1.52 4.308  0.14  1.32 1.66  35.5 0.38  886.8
2004 187  97  1203.7  1.36  18.8  12.1   86.6 23.3 21.7 36.1  0.00 1.66 1.00  0.00  1.66 3.856  0.00  1.28 2.11  35.6 0.48  886.8
2004 188  98  1235.4  1.39  19.1  12.5   87.6 14.9 21.9 33.1  0.19 2.11 1.00  0.19  2.11 4.657  0.19  1.82 1.31  35.9 0.30  886.8
2004 189  99  1254.9  1.42  19.4  13.0   88.3 22.7 21.2 34.4  0.00 1.31 1.00  0.00  1.31 3.941  0.00  1.01 2.03  36.0 0.46  886.8
2004 190 100  1286.4  1.45  19.8  13.3   89.3 13.7 20.7 31.6  4.09 2.03 1.00  4.09  2.03 4.786  4.09  5.66 1.18  36.3 0.27  886.8
2004 191 101  1309.8  1.48  20.0  13.9   90.0 21.9 19.8 33.7  0.28 1.18 1.00  0.28  1.18 4.042  0.28  1.19 1.93  36.5 0.44  886.8
2004 192 102  1320.4  1.49  20.2  14.5   90.3 26.3 20.6 35.7  0.00 1.93 1.00  0.00  1.93 3.596  0.00  1.49 2.37  36.6 0.54  886.8
2004 193 103  1335.2  1.51  20.4  15.0   90.8 25.7 21.4 34.8  0.00 2.37 1.00  0.00  2.37 3.654  0.00  1.83 2.31  36.7 0.52  886.8
2004 194 104  1345.4  1.52  20.5  15.4   91.2 22.3 22.5 37.0  0.02 2.31 1.00  0.02  2.31 3.934  0.02  1.81 2.03  36.8 0.46  886.8
2004 195 105  1358.7  1.53  20.7  15.9   91.6 23.0 21.7 36.0  0.00 2.03 1.00  0.00  2.03 3.889  0.00  1.57 2.08  36.9 0.47  886.8
2004 196 106  1380.3  1.56  20.9  16.5   92.3 21.4 21.5 34.3  0.00 2.08 1.00  0.00  2.08 4.061  0.00  1.61 1.91  37.0 0.43  886.8
2004 197 107  1409.4  1.59  21.3  16.9   93.2 16.5 20.1 33.4  0.46 1.91 1.00  0.46  1.91 4.529  0.46  1.93 1.44  37.3 0.33  886.8
2004 198 108  1439.9  1.62  21.7  17.3   94.2 14.8 18.6 32.9  4.57 1.44 1.00  4.57  1.44 4.697  4.57  5.68 1.27  37.5 0.29  886.8
2004 199 109  1470.1  1.66  22.0  17.8   95.2 16.5 20.8 31.2  0.14 1.27 1.00  0.14  1.27 4.544  0.14  1.12 1.42  37.8 0.32  886.8
2004 200 110  1500.1  1.69  22.4  18.1   96.2 12.1 20.9 29.0  1.76 1.42 1.00  1.76  1.42 4.943  1.76  2.86 1.03  38.0 0.23  886.8
2004 201 111  1523.3  1.72  22.7  18.7   97.0 23.4 20.2 33.4  0.02 1.03 1.00  0.02  1.03 3.908  0.02  0.81 2.06  38.2 0.47  886.8
2004 202 112  1545.2  1.74  23.0  19.4   97.8 24.0 20.1 33.6  0.00 2.06 1.00  0.00  2.06 3.852  0.00  1.59 2.12  38.4 0.48  886.8
2004 203 113  1568.9  1.77  23.3  20.0   98.6 24.6 18.6 33.0  0.00 2.12 1.00  0.00  2.12 3.827  0.00  1.64 2.14  38.5 0.49  886.8
2004 204 114  1585.6  1.79  23.5  20.7   99.1 24.2 18.3 35.0  0.00 2.14 1.00  0.00  2.14 3.841  0.00  1.66 2.13  38.7 0.48  886.8
2004 205 115  1606.6  1.81  23.8  21.4   99.9 21.0 20.7 34.5  0.00 2.13 1.00  0.00  2.13 4.108  0.00  1.65 1.86  38.8 0.42  886.8
2004 206 116  1672.1  1.89  24.6  21.7  100.4 20.1 21.9 36.1  0.12 1.86 1.00  0.12  1.86 4.159  0.12  1.56 1.81  39.4 0.41  886.8
2004 207 117  1769.3  2.00  25.9  22.1  101.2 21.9 21.4 33.7  0.00 1.81 1.00  0.00  1.81 4.029  0.00  1.40 1.94  40.1 0.44  886.8
2004 208 118  1875.7  2.12  27.3  22.4  102.1 19.7 22.1 33.6  0.00 1.94 1.00  0.00  1.94 4.222  0.00  1.50 1.75  41.0 0.40  886.8
2004 209 119  1973.3  2.23  28.6  22.5  103.1 14.9 21.0 31.6  0.81 1.75 1.00  0.81  1.75 4.680  0.81  2.16 1.29  41.8 0.29  886.8
2004 210 120  2071.8  2.34  29.9  22.9  103.9 21.1 22.7 34.1  0.00 1.29 1.00  0.00  1.29 4.085  0.00  1.00 1.88  42.6 0.43  886.8
2004 211 121  2178.4  2.46  31.4  23.2  104.8 23.3 22.9 33.3  0.00 1.88 1.00  0.00  1.88 3.893  0.00  1.46 2.07  43.4 0.47  886.8
2004 212 122  2277.8  2.57  32.7  23.5  105.7 24.0 23.0 33.8  0.00 2.07 1.00  0.00  2.07 3.823  0.00  1.60 2.14  44.2 0.49  886.8
2004 213 123  2364.0  2.67  33.9  24.0  106.4 25.4 22.1 34.6  0.00 2.14 1.00  0.00  2.14 3.699  0.00  1.66 2.27  44.9 0.51  886.8
2004 214 124  2440.5  2.75  35.0  24.4  107.0 22.0 21.8 35.8  0.00 2.27 1.00  0.00  2.27 3.998  0.00  1.76 1.97  45.5 0.45  886.8
2004 215 125  2551.8  2.88  36.6  24.7  108.0 21.3 23.0 33.6  0.00 1.97 1.00  0.00  1.97 4.074  0.00  1.52 1.89  46.4 0.43  886.8
2005  91   1   150.0  0.68   1.7   0.4    7.3  1.0 16.1 17.9  4.58 0.00 1.00  4.58  0.00 5.950  4.58  4.58 0.02  14.0 0.02  221.7
2005  92   2   150.0  0.68   1.7   0.4    7.8 24.5  5.7 18.9  0.07 0.00 1.00  0.07  0.00 5.559  0.05  0.05 0.41  14.0 0.37  221.7
2005  93   3   150.1  0.68   1.7   0.4    8.2 25.1  1.7 22.4  0.00 0.41 1.00  0.00  0.41 5.552  0.00  0.04 0.42  14.0 0.38  221.7
2005  94   4   150.2  0.68   1.7   0.4    8.6 24.1  5.8 26.9  0.00 0.42 1.00  0.00  0.42 5.527  0.00  0.04 0.44  14.0 0.40  221.7
2005  95   5   150.3  0.68   1.7   0.5    9.2 24.4  6.9 26.2  0.00 0.44 1.00  0.00  0.44 5.520  0.00  0.04 0.45  14.0 0.41  221.7
2005  96   6   150.7  0.68   1.7   0.5    9.9 17.8 12.1 25.3  0.00 0.45 1.00  0.00  0.45 5.628  0.00  0.04 0.34  14.0 0.31  221.7
2005  97   7   151.3  0.68   1.7   0.6   10.8 15.2 14.6 24.1  0.68 0.34 1.00  0.68  0.34 5.675  0.68  0.71 0.29  14.0 0.27  221.7
2005  98   8   152.1  0.69   1.7   0.6   11.6 17.9 12.2 22.9  0.00 0.00 1.00  0.00  0.00 5.341  0.00  0.00 0.33  14.1 0.30  221.7
2005  99   9   153.2  0.69   1.7   0.7   12.3 23.4 11.0 26.0  0.00 0.63 1.00  0.00  0.63 5.522  0.00  0.06 0.45  14.1 0.40  221.7
2005 100  10   154.6  0.70   1.7   0.8   13.0 24.5 12.6 26.8  0.00 0.45 1.00  0.00  0.45 5.490  0.00  0.04 0.48  14.2 0.43  221.7
2005 101  11   156.0  0.70   1.7   0.9   13.7 18.4 10.1 24.5  0.00 0.48 1.00  0.00  0.48 5.626  0.00  0.04 0.34  14.2 0.31  221.7
2005 102  12   157.7  0.71   1.7   0.9   14.4  6.9 11.6 22.6  0.02 0.34 1.00  0.02  0.34 5.841  0.02  0.05 0.13  14.3 0.12  221.7
2005 103  13   159.5  0.72   1.8   1.0   15.2 22.7 11.1 24.3  0.07 0.00 1.00  0.07  0.00 5.485  0.00  0.01 0.43  14.3 0.39  221.7
2005 104  14   161.0  0.73   1.8   1.1   15.7 18.1  7.2 18.2  0.05 0.48 1.00  0.05  0.48 5.665  0.05  0.10 0.30  14.4 0.28  221.7
2005 105  15   162.2  0.73   1.8   1.1   16.1 25.7  4.0 23.2  0.00 0.30 1.00  0.00  0.30 5.526  0.00  0.03 0.44  14.4 0.40  221.7
2005 106  16   163.6  0.74   1.8   1.2   16.6 25.6  5.3 21.5  0.00 0.44 1.00  0.00  0.44 5.529  0.00  0.04 0.44  14.5 0.40  221.7
2005 107  17   164.7  0.74   1.8   1.3   16.9 26.3  2.0 23.6  0.00 0.44 1.00  0.00  0.44 5.524  0.00  0.04 0.44  14.5 0.40  221.7
2005 108  18   166.0  0.75   1.8   1.4   17.3 25.8  3.5 26.3  0.00 0.44 1.00  0.00  0.44 5.511  0.00  0.04 0.46  14.6 0.41  221.7
2005 109  19   168.0  0.76   1.8   1.5   17.9 21.1  7.2 26.6  0.00 0.46 1.00  0.00  0.46 5.579  0.00  0.04 0.39  14.6 0.35  221.7
2005 110  20   170.5  0.77   1.9   1.6   18.5 20.1  9.8 26.7  0.00 0.39 1.00  0.00  0.39 5.588  0.00  0.04 0.38  14.7 0.35  221.7
2005 111  21   173.1  0.78   1.9   1.7   19.2 21.6  9.8 28.2  0.00 0.38 1.00  0.00  0.38 5.553  0.00  0.04 0.42  14.8 0.38  221.7
2005 112  22   176.3  0.80   1.9   1.8   19.9 18.6 11.8 28.1  0.00 0.42 1.00  0.00  0.42 5.605  0.00  0.04 0.36  14.9 0.33  221.7
2005 113  23   179.1  0.81   2.0   1.9   20.5 22.6  8.4 22.2  1.00 0.36 1.00  1.00  0.36 5.565  1.00  1.03 0.40  15.0 0.37  221.7
2005 114  24   181.5  0.82   2.0   1.9   21.0 27.9  5.5 18.6  0.00 0.40 1.00  0.00  0.40 5.505  0.00  0.04 0.46  15.1 0.42  221.7
2005 115  25   183.1  0.83   2.0   2.0   21.3 21.4  1.7 22.5  0.00 0.46 1.00  0.00  0.46 5.614  0.00  0.04 0.35  15.2 0.32  221.7
2005 116  26   187.1  0.84   2.1   2.0   22.1  3.6 13.6 21.5  2.57 0.35 1.00  2.57  0.35 5.901  2.57  2.60 0.07  15.3 0.06  221.7
2005 117  27   191.7  0.86   2.1   2.1   22.9 27.6 13.3 25.4  0.00 0.00 1.00  0.00  0.00 5.366  0.00  0.00 0.54  15.5 0.49  221.7
2005 118  28   195.2  0.88   2.2   2.2   23.5 27.4  7.8 26.9  0.00 0.60 1.00  0.00  0.60 5.457  0.00  0.06 0.51  15.6 0.46  221.7
2005 119  29   198.8  0.90   2.2   2.3   24.1 25.4  7.7 27.4  0.00 0.51 1.00  0.00  0.51 5.493  0.00  0.05 0.48  15.7 0.43  221.7
2005 120  30   201.4  0.91   2.2   2.3   25.0  2.2 16.2 24.1  3.65 0.48 1.00  3.65  0.48 5.925  3.65  3.69 0.04  15.8 0.04  221.7
2005 121  31   206.7  0.93   2.3   2.4   25.7 23.2 11.5 24.3  0.11 0.00 1.00  0.11  0.00 5.531  0.07  0.07 0.44  15.9 0.40  221.7
2005 122  32   211.7  0.95   2.3   2.5   26.4 26.8  9.8 25.0  0.00 0.44 1.00  0.00  0.44 5.468  0.00  0.04 0.50  16.1 0.45  221.7
2005 123  33   216.6  0.98   2.4   2.7   27.0 26.8  9.0 26.1  0.00 0.50 1.00  0.00  0.50 5.466  0.00  0.05 0.50  16.2 0.46  221.7
2005 124  34   223.0  1.01   2.5   2.7   27.8 18.3 12.5 25.8  1.10 0.50 1.00  1.10  0.50 5.616  1.10  1.15 0.35  16.3 0.32  221.7
2005 125  35   227.1  1.02   2.5   2.7   28.7  3.3 14.4 18.2  3.52 0.35 1.00  3.52  0.35 5.908  3.52  3.55 0.06  16.4 0.05  221.7
2005 126  36   233.8  1.05   2.6   2.9   29.4 26.2 11.2 24.4  0.00 0.00 1.00  0.00  0.00 5.416  0.00  0.00 0.49  16.6 0.45  221.7
2005 127  37   240.2  1.08   2.7   3.0   30.0 22.1  9.9 26.6  0.00 0.55 1.00  0.00  0.55 5.550  0.00  0.05 0.42  16.8 0.38  221.7
2005 128  38   247.4  1.12   2.8   3.1   30.7 26.6 11.2 28.1  0.00 0.42 1.00  0.00  0.42 5.450  0.00  0.04 0.52  16.9 0.47  221.7
2005 129  39   255.1  1.15   2.8   3.2   31.5 23.2 11.5 28.0  0.00 0.52 1.00  0.00  0.52 5.516  0.00  0.05 0.45  17.1 0.41  221.7
2005 130  40   264.3  1.19   3.0   3.3   32.3 20.4 14.0 29.5  0.00 0.45 1.00  0.00  0.45 5.557  0.00  0.04 0.41  17.3 0.37  221.7
2005 131  41   275.3  1.24   3.1   3.4   33.3 26.1 17.0 29.8  0.00 0.41 1.00  0.00  0.41 5.427  0.00  0.04 0.54  17.6 0.49  221.7
2005 132  42   286.7  1.29   3.2   3.6   34.2 26.0 16.4 30.2  0.00 0.54 1.00  0.00  0.54 5.430  0.00  0.05 0.54  17.9 0.49  221.7
2005 133  43   298.1  1.34   3.4   3.7   35.1 24.1 15.4 31.1  0.00 0.54 1.00  0.00  0.54 5.471  0.00  0.05 0.50  18.2 0.45  221.7
2005 134  44   310.0  1.40   3.5   3.8   36.0 26.2 15.4 30.1  0.00 0.50 1.00  0.00  0.50 5.431  0.00  0.05 0.54  18.5 0.49  221.7
2005 135  45   321.4  1.45   3.6   3.9   36.8 24.3 13.7 29.9  0.00 0.54 1.00  0.00  0.54 5.478  0.00  0.05 0.49  18.7 0.44  221.7
2005 136  46   334.9  1.51   3.8   4.0   37.7 15.2 16.3 27.9  0.02 0.49 1.00  0.02  0.49 5.661  0.02  0.07 0.31  19.1 0.28  221.7
2005 137  47   348.8  1.57   4.0   4.1   38.7 24.9 16.1 31.4  0.00 0.31 1.00  0.00  0.31 5.450  0.00  0.03 0.52  19.4 0.47  221.7
2005 138  48   362.4  1.63   4.1   4.3   39.5 26.8 14.9 31.6  0.00 0.52 1.00  0.00  0.52 5.415  0.00  0.05 0.55  19.8 0.50  221.7
2005 139  49   378.6  1.71   4.3   4.3   40.5 12.7 17.8 29.6  0.61 0.55 1.00  0.61  0.55 5.705  0.61  0.66 0.26  20.1 0.24  221.7
2005 140  50   394.3  1.78   4.5   4.4   41.4 23.5 16.2 30.6  0.00 0.00 1.00  0.00  0.00 5.219  0.00  0.00 0.49  20.5 0.44  221.7
2005 141  51   411.9  1.86   4.8   4.6   42.4 22.3 18.1 28.1  2.17 0.75 1.00  2.17  0.75 5.509  2.17  2.24 0.46  21.0 0.42  221.7
2005 142  52   428.4  1.93   5.0   4.7   43.3 26.5 15.7 30.2  0.00 0.46 1.00  0.00  0.46 5.424  0.00  0.04 0.54  21.4 0.49  221.7
2005 143  53   446.9  2.02   5.2   4.8   44.3 24.5 17.6 32.1  0.00 0.54 1.00  0.00  0.54 5.451  0.00  0.05 0.52  21.8 0.47  221.7
2005 144  54   466.4  2.10   5.5   4.9   45.3 23.8 19.1 33.6  0.00 0.52 1.00  0.00  0.52 5.455  0.00  0.05 0.51  22.3 0.47  221.7
2005 145  55   484.9  2.19   5.7   5.1   46.2 25.1 16.0 28.0  0.00 0.51 1.00  0.00  0.51 5.461  0.00  0.05 0.51  22.8 0.46  221.7
2005 146  56   500.2  2.26   5.9   5.2   47.0 28.6 11.8 29.3  0.00 0.51 1.00  0.00  0.51 5.404  0.00  0.05 0.56  23.1 0.51  221.7
2005 147  57   517.4  2.33   6.2   5.4   47.8 25.4 13.5 30.4  0.00 0.56 1.00  0.00  0.56 5.455  0.00  0.05 0.51  23.5 0.47  221.7
2005 148  58   536.3  2.42   6.4   5.5   48.7 24.8 14.9 32.4  0.00 0.51 1.00  0.00  0.51 5.454  0.00  0.05 0.51  24.0 0.47  221.7
2005 149  59   558.1  2.52   6.7   5.6   49.7 19.5 17.5 31.3  0.00 0.51 1.00  0.00  0.51 5.559  0.00  0.05 0.41  24.5 0.37  221.7
2005 150  60   581.0  2.62   7.0   5.8   50.7 19.5 20.0 31.9  0.18 0.41 1.00  0.18  0.41 5.550  0.18  0.22 0.42  25.1 0.38  221.7
2005 151  61   594.1  2.68   7.2   5.8   51.7  7.8 20.9 26.5  0.32 0.42 1.00  0.32  0.42 5.807  0.32  0.36 0.16  25.4 0.15  221.7
2005 152  62   606.8  2.74   7.4   5.8   52.7  7.6 20.9 26.1  1.18 0.00 1.00  1.18  0.00 5.811  1.02  1.03 0.16  25.7 0.14  221.7
2005 153  63   631.5  2.85   7.8   5.9   53.7 17.6 21.4 30.2  1.41 0.00 1.00  1.41  0.00 5.592  1.25  1.27 0.38  26.3 0.34  221.7
2005 154  64   649.6  2.93   8.0   5.9   54.7 10.8 21.5 27.8  3.83 0.38 1.00  3.83  0.38 5.741  3.83  3.87 0.23  26.8 0.21  221.7
2005 155  65   675.3  3.05   8.4   6.0   55.7 16.1 20.9 30.9  0.00 0.00 1.00  0.00  0.00 5.396  0.00  0.00 0.34  27.4 0.31  221.7
2005 156  66   581.1  2.62   6.6   6.1   56.7 25.2 20.6 31.9  0.00 0.57 1.00  0.00  0.57 5.426  0.00  0.05 0.54  23.4 0.49  221.7
2005 157  67   581.2  2.62   6.9   6.2   57.5 25.2 21.0 34.8  1.75 0.54 1.00  1.75  0.54 5.414  1.75  1.80 0.55  23.4 0.50  221.7
2005 158  68   581.3  2.62   7.2   6.3   58.4 25.7 19.8 34.5  0.02 0.55 1.00  0.02  0.55 5.408  0.02  0.07 0.56  23.4 0.51  221.7
2005 159  69   581.7  2.62   7.6   6.5   59.4 21.7 20.8 33.9  0.00 0.56 1.00  0.00  0.56 5.494  0.00  0.05 0.47  23.4 0.43  221.7
2005 160  70   582.6  2.63   8.0   6.5   60.4 17.3 19.9 32.0  1.30 0.47 1.00  1.30  0.47 5.597  1.30  1.34 0.37  23.5 0.34  221.7
2005 161  71   583.2  2.63   8.2   6.5   61.4  6.4 22.0 25.7  0.48 0.37 1.00  0.48  0.37 5.835  0.48  0.51 0.13  23.5 0.12  221.7
2005 162  72   584.7  2.64   8.4   6.6   62.4  9.2 22.6 29.2  3.62 0.00 1.00  3.62  0.00 5.771  3.49  3.50 0.20  23.5 0.18  221.7
2005 163  73   589.1  2.66   8.8   6.7   63.4 19.7 24.3 31.3  1.50 0.00 1.00  1.50  0.00 5.535  1.30  1.32 0.43  23.6 0.39  221.7
2005 164  74   595.6  2.69   9.2   6.7   64.4 17.8 22.8 33.2  0.02 0.43 1.00  0.02  0.43 5.576  0.02  0.06 0.39  23.8 0.36  221.7
2005 165  75   603.4  2.72   9.6   6.8   65.3 23.5 21.7 34.8  0.00 0.39 1.00  0.00  0.39 5.449  0.00  0.04 0.52  24.0 0.47  221.7
2005 166  76   613.1  2.77  10.0   6.9   66.2 24.9 22.8 35.1  0.00 0.52 1.00  0.00  0.52 5.413  0.00  0.05 0.56  24.2 0.50  221.7
