 Run: data/cwarner/testdate1          
 
  YR DOY DAY      LA   LAI    TW    RW     DT SRad TMIN TMAX    Ra   Ir   CF  P_Ra  P_Ir    Sw  P_Dr    Ro P_Et    HT   Et   P_Ar
2002  44  40   217.3  0.98   2.4   1.4   26.5  4.6  2.7 13.5  0.05 0.55 1.00  0.05  0.55 5.900  0.05  0.10 0.07  16.2 0.06  221.7
2002  45  41   221.6  1.00   2.5   1.5   27.1 18.1  6.9 20.4  0.00 0.00 1.00  0.00  0.00 5.589  0.00  0.00 0.31  16.3 0.28  221.7
2002  46  42   226.2  1.02   2.5   1.5   27.6 14.0  7.5 24.9  0.00 0.38 1.00  0.00  0.38 5.714  0.00  0.04 0.25  16.4 0.23  221.7
2002  47  43   231.8  1.05   2.6   1.6   28.3 13.0  9.6 22.7  0.02 0.00 1.00  0.02  0.00 5.499  0.00  0.00 0.24  16.6 0.21  221.7
2002  48  44   234.1  1.06   2.6   1.6   28.5 20.0  0.0 20.9  0.00 0.47 1.00  0.00  0.47 5.651  0.00  0.04 0.32  16.6 0.29  221.7
2002  49  45   234.3  1.06   2.6   1.6   28.7 19.4 -2.4 17.8  0.00 0.32 1.00  0.00  0.32 5.683  0.00  0.03 0.29  16.6 0.26  221.7
2002  50  46   236.3  1.07   2.6   1.7   28.9 18.8 -0.8 22.7  0.00 0.00 1.00  0.00  0.00 5.381  0.00  0.00 0.30  16.7 0.27  221.7
2002  51  47   242.4  1.09   2.7   1.7   29.5  9.2  9.8 25.7  0.00 0.59 1.00  0.00  0.59 5.796  0.00  0.05 0.17  16.8 0.16  221.7
2002  52  48   250.7  1.13   2.8   1.7   30.4  9.1 14.3 24.9  0.09 0.00 1.00  0.09  0.00 5.710  0.00  0.01 0.18  17.0 0.16  221.7
2002  53  49   257.4  1.16   2.9   1.7   31.2  5.0 13.6 21.3  0.00 0.00 1.00  0.00  0.00 5.617  0.00  0.00 0.09  17.2 0.08  221.7
2002  54  50   258.9  1.17   2.9   1.8   31.6  2.2  8.3 14.2  1.85 0.35 1.00  1.85  0.35 5.933  1.85  1.88 0.04  17.2 0.03  221.7
2002  55  51   262.1  1.18   2.9   1.8   31.9 20.6  1.0 18.9  0.00 0.00 1.00  0.00  0.00 5.610  0.00  0.00 0.32  17.3 0.29  221.7
2002  56  52   264.5  1.19   3.0   1.8   32.2 19.6 -0.8 23.1  0.00 0.36 1.00  0.00  0.36 5.652  0.00  0.03 0.32  17.4 0.29  221.7
2002  57  53   268.5  1.21   3.0   1.9   32.5 18.7  2.5 24.4  0.00 0.32 1.00  0.00  0.32 5.649  0.00  0.03 0.32  17.5 0.29  221.7
2002  58  54   268.5  1.21   3.0   1.9   32.5 21.9 -5.5 16.5  0.00 0.32 1.00  0.00  0.32 5.667  0.00  0.03 0.30  17.5 0.27  221.7
2002  59  55   268.5  1.21   3.0   1.9   32.5 21.1 -8.1 12.4  0.00 0.30 1.00  0.00  0.30 5.710  0.00  0.03 0.26  17.5 0.23  221.7
2002  60  56   268.5  1.21   3.0   1.9   32.5 12.9 -6.4 18.4  0.00 0.00 1.00  0.00  0.00 5.531  0.00  0.00 0.18  17.5 0.16  221.7
2002  61  57   272.6  1.23   3.1   1.9   33.5  3.0 15.9 23.5  4.17 0.44 1.00  4.17  0.44 5.910  4.17  4.21 0.06  17.6 0.05  221.7
2002  62  58   275.8  1.24   3.1   1.9   34.2  2.3 12.1 22.9  3.55 0.00 1.00  3.55  0.00 5.926  3.49  3.50 0.04  17.6 0.04  221.7
2002  63  59   275.8  1.24   3.1   1.9   34.2 13.3 -1.2 12.3  0.00 0.00 1.00  0.00  0.00 5.744  0.00  0.00 0.18  17.6 0.16  221.7
2002  64  60   275.8  1.24   3.1   1.9   34.2 22.2 -3.6 15.9  0.00 0.00 1.00  0.00  0.00 5.432  0.00  0.00 0.31  17.6 0.28  221.7
2002  65  61   278.5  1.26   3.1   1.9   34.5 20.2 -0.8 21.6  0.00 0.54 1.00  0.00  0.54 5.648  0.00  0.05 0.32  17.7 0.29  221.7
2002  66  62   284.5  1.28   3.2   2.0   34.9 15.3  5.2 22.5  0.00 0.32 1.00  0.00  0.32 5.705  0.00  0.03 0.26  17.8 0.24  221.7
2002  67  63   292.8  1.32   3.3   2.1   35.6 18.0  9.3 27.4  0.00 0.00 1.00  0.00  0.00 5.364  0.00  0.00 0.34  18.1 0.31  221.7
2002  68  64   303.0  1.37   3.4   2.2   36.3 17.3 11.9 28.8  0.00 0.60 1.00  0.00  0.60 5.628  0.00  0.06 0.34  18.3 0.31  221.7
2002  69  65   310.4  1.40   3.5   2.3   36.8 22.2  6.7 24.8  0.00 0.34 1.00  0.00  0.34 5.568  0.00  0.03 0.40  18.5 0.36  221.7
2002  70  66   315.2  1.42   3.6   2.4   37.2 22.5  2.1 25.8  0.00 0.40 1.00  0.00  0.40 5.579  0.00  0.04 0.39  18.6 0.35  221.7
2002  71  67   327.1  1.48   3.7   2.4   38.0 12.5 13.3 28.2  0.37 0.39 1.00  0.37  0.39 5.721  0.37  0.41 0.25  18.9 0.22  221.7
2002  72  68   338.5  1.53   3.8   2.5   38.7 15.0 12.1 25.3  0.07 0.00 1.00  0.07  0.00 5.505  0.00  0.01 0.29  19.2 0.26  221.7
2002  73  69   348.4  1.57   4.0   2.6   39.4 22.3  9.1 26.9  0.02 0.46 1.00  0.02  0.46 5.548  0.02  0.06 0.42  19.4 0.38  221.7
2002  74  70   357.6  1.61   4.1   2.7   39.9 19.5  7.7 29.4  0.00 0.42 1.00  0.00  0.42 5.597  0.00  0.04 0.37  19.6 0.34  221.7
2002  75  71   371.8  1.68   4.3   2.8   40.8 18.5 14.7 31.6  0.00 0.37 1.00  0.00  0.37 5.587  0.00  0.03 0.38  20.0 0.35  221.7
2002  76  72   386.3  1.74   4.4   2.9   41.6 17.2 14.3 31.3  0.00 0.38 1.00  0.00  0.38 5.616  0.00  0.04 0.35  20.3 0.32  221.7
2002  77  73   400.5  1.81   4.6   3.0   42.5 21.6 13.3 31.4  0.00 0.35 1.00  0.00  0.35 5.529  0.00  0.03 0.44  20.7 0.40  221.7
2002  78  74   413.7  1.87   4.8   3.1   43.2 20.7 11.4 30.7  0.00 0.44 1.00  0.00  0.44 5.556  0.00  0.04 0.41  21.0 0.37  221.7
2002  79  75   430.2  1.94   5.0   3.2   44.1 20.1 15.2 29.8  0.00 0.41 1.00  0.00  0.41 5.559  0.00  0.04 0.41  21.4 0.37  221.7
2002  80  76   447.0  2.02   5.2   3.3   44.9 11.6 14.9 28.4  0.00 0.41 1.00  0.00  0.41 5.735  0.00  0.04 0.23  21.8 0.21  221.7
2002  81  77   456.3  2.06   5.4   3.4   45.4 24.7  5.3 21.5  0.00 0.00 1.00  0.00  0.00 5.314  0.00  0.00 0.42  22.1 0.38  221.7
2002  82  78   462.6  2.09   5.4   3.4   45.7 22.1  1.5 22.5  0.00 0.65 1.00  0.00  0.65 5.604  0.00  0.06 0.36  22.2 0.33  221.7
2002  83  79   470.7  2.12   5.5   3.6   46.1 22.8  3.7 27.4  0.00 0.36 1.00  0.00  0.36 5.560  0.00  0.03 0.41  22.4 0.37  221.7
2002  84  80   486.1  2.19   5.7   3.7   46.9 18.9 11.9 30.0  0.05 0.41 1.00  0.05  0.41 5.593  0.05  0.09 0.38  22.8 0.34  221.7
2002  85  81   502.9  2.27   6.0   3.8   47.7 19.8 13.2 30.9  0.02 0.38 1.00  0.02  0.38 5.568  0.02  0.05 0.40  23.2 0.36  221.7
2002  86  82   515.1  2.32   6.1   3.9   48.2 19.0  7.6 26.1  0.07 0.40 1.00  0.07  0.40 5.619  0.07  0.11 0.35  23.5 0.32  221.7
2002  87  83   524.0  2.36   6.3   4.1   48.6 25.5  3.7 28.2  0.00 0.35 1.00  0.00  0.35 5.508  0.00  0.03 0.46  23.7 0.42  221.7
2002  88  84   536.9  2.42   6.4   4.2   49.2 23.2  8.0 29.5  0.00 0.46 1.00  0.00  0.46 5.525  0.00  0.04 0.44  24.0 0.40  221.7
2002  89  85   553.6  2.50   6.7   4.3   50.0 20.7 11.8 30.3  0.00 0.44 1.00  0.00  0.44 5.557  0.00  0.04 0.41  24.4 0.37  221.7
2002  90  86   576.2  2.60   7.0   4.4   50.9 17.8 17.6 29.9  0.00 0.41 1.00  0.00  0.41 5.599  0.00  0.04 0.37  25.0 0.34  221.7
2002  91  87   599.6  2.70   7.3   4.5   51.9 23.7 17.7 28.7  0.07 0.37 1.00  0.07  0.37 5.480  0.07  0.10 0.49  25.6 0.44  221.7
2002  92  88   618.2  2.79   7.6   4.6   52.7 16.9 12.5 29.9  0.02 0.49 1.00  0.02  0.49 5.632  0.02  0.07 0.34  26.0 0.31  221.7
2002  93  89   631.1  2.85   7.8   4.6   53.6  7.7 15.6 25.4  0.02 0.34 1.00  0.02  0.34 5.817  0.02  0.05 0.15  26.3 0.14  221.7
2002  94  90   655.4  2.96   8.1   4.7   54.6 17.5 17.2 28.2  0.00 0.00 1.00  0.00  0.00 5.459  0.00  0.00 0.36  26.9 0.32  221.7
2002  95  91   669.2  3.02   8.3   4.8   55.1 17.0  6.9 22.8  0.00 0.51 1.00  0.00  0.51 5.669  0.00  0.05 0.30  27.3 0.27  221.7
2002  96  92   574.0  2.59   6.2   5.0   55.5 24.8  3.6 24.3  0.00 0.30 1.00  0.00  0.30 5.541  0.00  0.03 0.43  23.3 0.39  221.7
2002  97  93   574.0  2.59   6.4   5.1   56.0 21.9  5.2 24.4  0.00 0.43 1.00  0.00  0.43 5.583  0.00  0.04 0.39  23.3 0.35  221.7
2002  98  94   574.0  2.59   6.7   5.2   56.7 22.6 11.4 27.5  0.00 0.39 1.00  0.00  0.39 5.531  0.00  0.04 0.44  23.3 0.40  221.7
2002  99  95   574.2  2.59   7.0   5.3   57.5 23.7 13.9 30.0  0.00 0.44 1.00  0.00  0.44 5.490  0.00  0.04 0.48  23.3 0.43  221.7
2002 100  96   574.4  2.59   7.2   5.4   58.4 10.1 15.3 26.9  0.07 0.48 1.00  0.07  0.48 5.768  0.07  0.11 0.20  23.3 0.18  221.7
2002 101  97   575.0  2.59   7.5   5.4   59.4 12.1 18.1 27.2  0.00 0.00 1.00  0.00  0.00 5.521  0.00  0.00 0.25  23.3 0.22  221.7
2002 102  98   576.5  2.60   7.9   5.5   60.3 18.9 16.4 27.2  0.00 0.45 1.00  0.00  0.45 5.588  0.00  0.04 0.38  23.3 0.35  221.7
2002 103  99   578.2  2.61   8.1   5.5   61.3 11.1 18.3 24.7  0.72 0.38 1.00  0.72  0.38 5.746  0.72  0.76 0.22  23.4 0.20  221.7
2002 104 100   581.7  2.62   8.5   5.6   62.2 20.3 15.0 29.3  0.02 0.00 1.00  0.02  0.00 5.355  0.00  0.00 0.41  23.5 0.37  221.7
2002 105 101   585.9  2.64   8.8   5.7   63.0 21.1 12.5 29.9  0.00 0.61 1.00  0.00  0.61 5.548  0.00  0.06 0.42  23.6 0.38  221.7
2002 106 102   592.2  2.67   9.2   5.8   63.8 24.0 14.5 31.1  0.00 0.42 1.00  0.00  0.42 5.477  0.00  0.04 0.49  23.7 0.45  221.7
2002 107 103   600.9  2.71   9.5   5.9   64.7 21.7 14.9 31.7  0.00 0.49 1.00  0.00  0.49 5.521  0.00  0.05 0.45  23.9 0.41  221.7
2002 108 104   612.6  2.76   9.9   6.0   65.6 21.2 15.5 31.6  0.00 0.45 1.00  0.00  0.45 5.529  0.00  0.04 0.44  24.2 0.40  221.7
2002 109 105   626.4  2.83  10.3   6.1   66.4 26.8 14.0 32.4  0.00 0.44 1.00  0.00  0.44 5.416  0.00  0.04 0.55  24.6 0.50  221.7
2002 110 106   647.4  2.92  10.7   6.2   67.4 22.3 17.6 32.9  0.02 0.55 1.00  0.02  0.55 5.495  0.02  0.07 0.47  25.1 0.43  221.7
2002 111 107   672.7  3.03  11.1   6.3   68.4 25.4 16.6 33.1  0.00 0.47 1.00  0.00  0.47 5.432  0.00  0.04 0.54  25.7 0.49  221.7
2002 112 108   699.9  3.16  11.5   6.4   69.2 25.9 15.0 32.7  0.00 0.54 1.00  0.00  0.54 5.429  0.00  0.05 0.54  26.4 0.49  221.7
2002 113 109   727.7  3.28  12.0   6.5   70.1 22.3 15.4 30.8  0.00 0.54 1.00  0.00  0.54 5.510  0.00  0.05 0.46  27.0 0.42  221.7
2002 114 110   750.3  3.38  12.3   6.7   70.9 25.0 11.2 30.7  0.00 0.46 1.00  0.00  0.46 5.472  0.00  0.04 0.50  27.6 0.45  221.7
2002 115 111   781.9  3.53  12.8   6.7   71.9 21.7 18.6 31.5  0.00 0.50 1.00  0.00  0.50 5.509  0.00  0.05 0.46  28.4 0.42  221.7
2002 116 112   811.8  3.66  13.3   6.8   72.8 24.7 16.6 32.1  0.00 0.46 1.00  0.00  0.46 5.451  0.00  0.04 0.52  29.1 0.47  221.7
2002 117 113   843.5  3.80  13.8   6.9   73.8 20.9 17.9 32.9  0.00 0.52 1.00  0.00  0.52 5.524  0.00  0.05 0.44  29.9 0.40  221.7
2002 118 114   873.4  3.94  14.2   7.0   74.7 21.5 16.4 31.5  0.00 0.44 1.00  0.00  0.44 5.521  0.00  0.04 0.45  30.6 0.41  221.7
2002 119 115   905.5  4.08  14.8   7.1   75.7 19.9 19.8 31.5  0.00 0.45 1.00  0.00  0.45 5.544  0.00  0.04 0.42  31.4 0.39  221.7
2002 120 116   937.7  1.06  15.1   7.5   76.7 21.9 18.1 32.9  0.00 0.42 1.00  0.00  0.42 4.103  0.00  0.33 1.87  32.2 0.42  886.8
2002 121 117   958.9  1.08  15.4   8.0   77.4 26.2 17.7 31.7  0.00 1.87 1.00  0.00  1.87 3.684  0.00  1.44 2.28  32.7 0.52  886.8
2002 122 118   976.3  1.10  15.6   8.4   77.9 26.5 20.7 32.5  0.00 2.28 1.00  0.00  2.28 3.599  0.00  1.77 2.37  33.1 0.54  886.8
2002 123 119   988.7  1.11  15.7   8.8   78.3 25.0 19.8 34.5  0.00 2.37 1.00  0.00  2.37 3.729  0.00  1.83 2.24  33.4 0.51  886.8
2002 124 120   997.7  1.13  15.8   9.3   78.6 24.9 18.6 35.5  0.00 2.24 1.00  0.00  2.24 3.743  0.00  1.73 2.23  33.7 0.50  886.8
2002 125 121  1028.3  1.16  16.2   9.8   79.5 21.5 17.8 31.5  0.00 2.23 1.00  0.00  2.23 4.121  0.00  1.72 1.85  33.9 0.42  886.8
2002 126 122  1057.7  1.19  16.5  10.2   80.4 24.2 17.5 30.9  0.00 1.85 1.00  0.00  1.85 3.890  0.00  1.43 2.08  34.1 0.47  886.8
2002 127 123  1081.0  1.22  16.8  10.8   81.2 23.1 13.4 33.0  0.00 2.08 1.00  0.00  2.08 4.020  0.00  1.61 1.95  34.3 0.44  886.8
2002 128 124  1097.4  1.24  17.0  11.3   81.7 24.6 15.8 34.2  0.00 1.95 1.00  0.00  1.95 3.833  0.00  1.51 2.14  34.5 0.48  886.8
2002 129 125  1106.1  1.25  17.1  11.8   81.9 25.8 19.8 35.6  0.00 2.14 1.00  0.00  2.14 3.645  0.00  1.65 2.32  34.5 0.53  886.8
2002 130 126  1121.1  1.26  17.3  12.3   82.4 24.2 19.9 34.7  0.00 2.32 1.00  0.00  2.32 3.808  0.00  1.80 2.16  34.6 0.49  886.8
2002 131 127  1142.3  1.29  17.5  12.8   83.1 24.1 15.8 33.3  0.00 2.16 1.00  0.00  2.16 3.894  0.00  1.67 2.07  34.8 0.47  886.8
2002 132 128  1158.7  1.31  17.7  13.4   83.6 25.4 16.8 34.1  0.00 2.07 1.00  0.00  2.07 3.749  0.00  1.60 2.22  34.9 0.50  886.8
2002 133 129  1189.5  1.34  18.1  13.9   84.5 20.0 20.7 32.2  0.00 2.22 1.00  0.00  2.22 4.218  0.00  1.72 1.75  35.2 0.40  886.8
2002 134 130  1211.2  1.37  18.4  14.5   85.2 26.6 10.3 28.3  0.05 1.75 1.00  0.05  1.75 3.847  0.05  1.40 2.12  35.4 0.48  886.8
2002 135 131  1227.7  1.38  18.6  15.1   85.7 26.0  6.4 29.3  0.00 2.12 1.00  0.00  2.12 3.954  0.00  1.64 2.01  35.5 0.46  886.8
2002 136 132  1248.1  1.41  18.8  15.7   86.4 22.6  9.4 32.2  0.00 2.01 1.00  0.00  2.01 4.142  0.00  1.56 1.83  35.7 0.41  886.8
2002 137 133  1274.3  1.44  19.1  16.2   87.2 20.0 16.9 33.5  0.00 1.83 1.00  0.00  1.83 4.249  0.00  1.41 1.72  35.9 0.39  886.8
2002 138 134  1306.0  1.47  19.5  16.6   88.2 14.2 19.7 30.9  2.03 1.72 1.00  2.03  1.72 4.756  2.03  3.36 1.21  36.1 0.27  886.8
2002 139 135  1329.7  1.50  19.8  16.6   89.0  4.0 12.9 22.3  0.14 1.21 1.00  0.14  1.21 5.670  0.14  1.08 0.30  36.3 0.07  886.8
2002 140 136  1349.1  1.52  20.1  17.3   89.6 29.3  8.8 25.0  0.00 0.00 1.00  0.00  0.00 3.424  0.00  0.00 2.25  36.5 0.51  886.8
2002 141 137  1365.8  1.54  20.3  17.9   90.1 29.6  6.8 25.9  0.00 2.54 1.00  0.00  2.54 3.723  0.00  1.97 2.25  36.6 0.51  886.8
2002 142 138  1382.1  1.56  20.5  18.6   90.7 27.4  6.6 24.4  0.00 2.25 1.00  0.00  2.25 3.940  0.00  1.74 2.03  36.7 0.46  886.8
2002 143 139  1406.8  1.59  20.8  19.3   91.5 22.9 13.1 27.9  0.00 2.03 1.00  0.00  2.03 4.130  0.00  1.57 1.84  36.9 0.42  886.8
2002 144 140  1429.2  1.61  21.1  19.9   92.2 25.4 11.4 31.2  0.00 1.84 1.00  0.00  1.84 3.893  0.00  1.42 2.08  37.1 0.47  886.8
2002 145 141  1453.3  1.64  21.4  20.6   93.0 23.4 12.8 31.0  0.00 2.08 1.00  0.00  2.08 4.046  0.00  1.61 1.92  37.3 0.44  886.8
2002 146 142  1475.5  1.66  21.6  21.2   93.7 27.9 11.4 32.0  0.00 1.92 1.00  0.00  1.92 3.663  0.00  1.49 2.31  37.5 0.52  886.8
2002 147 143  1498.7  1.69  21.9  21.8   94.5 17.2 12.3 29.7  0.00 2.31 1.00  0.00  2.31 4.591  0.00  1.78 1.38  37.7 0.31  886.8
2002 148 144  1525.7  1.72  22.3  22.4   95.3 26.3 17.0 31.8  0.00 1.38 1.00  0.00  1.38 3.715  0.00  1.06 2.25  37.9 0.51  886.8
2002 149 145  1553.8  1.75  22.6  23.1   96.3 23.4 16.5 32.0  0.00 2.25 1.00  0.00  2.25 3.979  0.00  1.74 1.99  38.1 0.45  886.8
2002 150 146  1580.1  1.78  23.0  23.7   97.2 19.9 16.0 33.5  0.05 1.99 1.00  0.05  1.99 4.274  0.05  1.59 1.69  38.3 0.38  886.8
2002 151 147  1602.7  1.81  23.3  24.3   97.9 19.7 15.9 34.5  1.70 1.69 1.00  1.70  1.69 4.282  1.70  3.01 1.69  38.5 0.38  886.8
2002 152 148  1617.8  1.82  23.4  25.0   98.5 28.0 15.1 34.7  0.00 1.69 1.00  0.00  1.69 3.550  0.00  1.30 2.42  38.6 0.55  886.8
2002 153 149  1627.9  1.84  23.6  25.7   98.8 25.7 19.0 36.6  0.02 2.42 1.00  0.02  2.42 3.673  0.02  1.89 2.30  38.7 0.52  886.8
2002 154 150  1635.7  1.84  23.7  26.2   99.1 24.6 21.5 37.5  0.19 2.30 1.00  0.19  2.30 3.730  0.19  1.96 2.24  38.8 0.51  886.8
2002 155 151  1660.3  1.87  24.0  26.7   99.9 15.6 20.9 34.5  0.00 2.24 1.00  0.00  2.24 4.593  0.00  1.73 1.37  39.0 0.31  886.8
2002 156 152  1756.1  1.98  25.2  27.0  100.7 18.9 21.1 34.4  0.00 1.37 1.00  0.00  1.37 4.296  0.00  1.06 1.67  39.7 0.38  886.8
2002 157 153  1855.2  2.09  26.5  27.1  101.7 15.3 20.9 32.4  0.87 1.67 1.00  0.87  1.67 4.639  0.87  2.16 1.33  40.5 0.30  886.8
2002 158 154  1957.9  2.21  27.9  27.3  102.7 15.7 19.2 32.4  0.09 1.33 1.00  0.09  1.33 4.620  0.09  1.12 1.35  41.3 0.31  886.8
2002 159 155  2035.1  2.29  28.9  27.4  103.7 11.7 20.3 30.0  1.26 1.35 1.00  1.26  1.35 4.975  1.26  2.30 0.99  42.0 0.23  886.8
2002 160 156  2154.5  2.43  30.6  27.7  104.7 18.6 18.4 29.8  0.07 0.99 1.00  0.07  0.99 4.407  0.07  0.84 1.56  42.9 0.35  886.8
2002 161 157  2262.6  2.55  32.1  27.8  105.7 16.2 18.0 28.9  0.09 1.56 1.00  0.09  1.56 4.625  0.09  1.30 1.34  43.8 0.30  886.8
2002 162 158  2379.1  2.68  33.7  28.0  106.7 17.4 20.8 28.8  0.00 1.34 1.00  0.00  1.34 4.495  0.00  1.04 1.47  44.7 0.33  886.8
2002 163 159  2491.3  2.81  35.3  28.5  107.7 22.1 18.9 33.5  0.00 1.47 1.00  0.00  1.47 4.055  0.00  1.14 1.91  45.6 0.43  886.8
2002 164 160  2575.5  2.90  36.5  29.0  108.4 24.4 19.9 35.2  0.00 1.91 1.00  0.00  1.91 3.816  0.00  1.48 2.15  46.3 0.49  886.8
2003   5   1   150.0  0.68   1.6   0.4    6.5 14.9 -3.3 17.3  0.00 0.00 1.00  0.00  0.00 5.754  0.00  0.00 0.21  14.0 0.19  221.7
2003   6   2   150.0  0.68   1.7   0.4    6.9 12.1  2.8 19.6  0.00 0.00 1.00  0.00  0.00 5.558  0.00  0.00 0.20  14.0 0.18  221.7
2003   7   3   150.0  0.68   1.7   0.4    6.9 12.2 -2.0 13.4  0.00 0.41 1.00  0.00  0.41 5.800  0.00  0.04 0.17  14.0 0.15  221.7
2003   8   4   150.0  0.68   1.7   0.4    7.0 13.8 -2.0 16.3  0.00 0.00 1.00  0.00  0.00 5.601  0.00  0.00 0.20  14.0 0.18  221.7
2003   9   5   150.1  0.68   1.7   0.4    7.5 13.9  5.7 21.1  0.00 0.37 1.00  0.00  0.37 5.731  0.00  0.03 0.24  14.0 0.22  221.7
2003  10   6   150.4  0.68   1.7   0.4    8.2  5.3 11.7 20.9  0.16 0.00 1.00  0.16  0.00 5.795  0.00  0.01 0.10  14.0 0.09  221.7
2003  11   7   150.4  0.68   1.7   0.4    8.4 13.0 -1.3 15.8  0.00 0.00 1.00  0.00  0.00 5.606  0.00  0.00 0.19  14.0 0.17  221.7
2003  12   8   150.4  0.68   1.7   0.4    8.4  3.3  4.9  8.2  0.00 0.36 1.00  0.00  0.36 5.922  0.00  0.03 0.05  14.0 0.04  221.7
2003  13   9   150.4  0.68   1.7   0.4    8.5  3.6  3.5 10.1  0.18 0.00 1.00  0.18  0.00 5.917  0.13  0.14 0.05  14.0 0.05  221.7
2003  14  10   150.6  0.68   1.7   0.4    8.7 14.1  0.1 16.3  0.00 0.00 1.00  0.00  0.00 5.707  0.00  0.00 0.21  14.0 0.19  221.7
2003  15  11   150.8  0.68   1.7   0.4    8.9 14.5 -0.6 16.5  0.00 0.00 1.00  0.00  0.00 5.492  0.00  0.00 0.21  14.0 0.19  221.7
2003  16  12   150.9  0.68   1.7   0.5    9.0 13.5 -2.9 20.7  0.00 0.48 1.00  0.00  0.48 5.763  0.00  0.04 0.21  14.0 0.19  221.7
2003  17  13   150.9  0.68   1.7   0.5    9.1  9.3 -0.7 15.2  0.00 0.00 1.00  0.00  0.00 5.629  0.00  0.00 0.13  14.0 0.12  221.7
2003  18  14   150.9  0.68   1.7   0.5    9.1  9.8 -3.2  7.7  0.00 0.34 1.00  0.00  0.34 5.849  0.00  0.03 0.12  14.0 0.11  221.7
2003  19  15   150.9  0.68   1.7   0.5    9.1 12.6 -5.8 14.4  0.00 0.00 1.00  0.00  0.00 5.683  0.00  0.00 0.17  14.0 0.15  221.7
2003  20  16   150.9  0.68   1.7   0.5    9.2  0.6 -3.0 19.9  0.00 0.00 1.00  0.00  0.00 5.674  0.00  0.00 0.01  14.0 0.01  221.7
2003  21  17   151.5  0.68   1.7   0.5    9.8  4.4  6.8 21.3  0.00 0.00 1.00  0.00  0.00 5.598  0.00  0.00 0.08  14.1 0.07  221.7
2003  22  18   152.3  0.69   1.7   0.5   10.5  2.9 11.2 19.4  0.07 0.37 1.00  0.07  0.37 5.917  0.07  0.10 0.05  14.1 0.05  221.7
2003  23  19   152.3  0.69   1.7   0.5   10.5 11.8 -2.0 11.0  0.00 0.00 1.00  0.00  0.00 5.761  0.00  0.00 0.16  14.1 0.14  221.7
2003  24  20   152.3  0.69   1.7   0.5   10.5  5.4 -7.5  6.2  0.00 0.00 1.00  0.00  0.00 5.702  0.00  0.00 0.06  14.1 0.05  221.7
2003  25  21   152.3  0.69   1.7   0.5   10.5 13.4 -8.3 14.3  0.00 0.00 1.00  0.00  0.00 5.533  0.00  0.00 0.17  14.1 0.15  221.7
2003  26  22   152.3  0.69   1.7   0.5   10.6  0.7 -3.3 17.1  0.00 0.44 1.00  0.00  0.44 5.958  0.00  0.04 0.01  14.1 0.01  221.7
2003  27  23   152.3  0.69   1.7   0.5   10.6  0.6 -2.3 14.5  0.00 0.00 1.00  0.00  0.00 5.950  0.00  0.00 0.01  14.1 0.01  221.7
2003  28  24   152.3  0.69   1.7   0.5   10.7  2.0 -4.4 19.3  0.00 0.00 1.00  0.00  0.00 5.921  0.00  0.00 0.03  14.1 0.03  221.7
2003  29  25   152.7  0.69   1.7   0.5   10.9  9.4  0.4 23.6  0.00 0.00 1.00  0.00  0.00 5.766  0.00  0.00 0.15  14.1 0.14  221.7
2003  30  26   153.3  0.69   1.7   0.6   11.3 15.0  3.3 24.2  0.00 0.00 1.00  0.00  0.00 5.508  0.00  0.00 0.26  14.1 0.23  221.7
2003  31  27   154.0  0.69   1.7   0.6   11.8 11.2  5.8 21.8  0.00 0.46 1.00  0.00  0.46 5.776  0.00  0.04 0.19  14.1 0.17  221.7
2003  32  28   154.7  0.70   1.7   0.6   12.2 16.1  3.4 18.0  0.00 0.00 1.00  0.00  0.00 5.518  0.00  0.00 0.26  14.2 0.23  221.7
2003  33  29   155.1  0.70   1.7   0.7   12.5 16.9 -0.1 22.5  0.00 0.45 1.00  0.00  0.45 5.694  0.00  0.04 0.27  14.2 0.25  221.7
2003  34  30   155.5  0.70   1.7   0.7   12.7 12.7 -0.8 22.9  0.00 0.00 1.00  0.00  0.00 5.490  0.00  0.00 0.20  14.2 0.19  221.7
2003  35  31   156.7  0.71   1.7   0.7   13.3  3.8  9.1 20.6  0.46 0.48 1.00  0.46  0.48 5.902  0.46  0.50 0.07  14.2 0.06  221.7
2003  36  32   157.1  0.71   1.7   0.7   13.5 14.8 -0.7 16.6  0.00 0.00 1.00  0.00  0.00 5.683  0.00  0.00 0.22  14.3 0.20  221.7
2003  37  33   157.9  0.71   1.7   0.7   13.9  6.2  3.3 18.8  0.28 0.00 1.00  0.28  0.00 5.863  0.00  0.03 0.10  14.3 0.09  221.7
2003  38  34   159.3  0.72   1.8   0.7   14.5  4.6  8.6 19.4  3.77 0.00 1.00  3.77  0.00 5.889  3.67  3.67 0.08  14.3 0.07  221.7
2003  39  35   159.4  0.72   1.8   0.7   14.6  4.2  6.3  9.6  0.02 0.00 1.00  0.02  0.00 5.847  0.00  0.00 0.06  14.3 0.06  221.7
2003  40  36   159.4  0.72   1.8   0.7   14.8  3.0  5.8  9.5  1.46 0.00 1.00  1.46  0.00 5.925  1.34  1.35 0.04  14.3 0.04  221.7
2003  41  37   160.6  0.72   1.8   0.7   15.3  6.2  5.3 22.5  0.57 0.00 1.00  0.57  0.00 5.862  0.53  0.53 0.11  14.4 0.10  221.7
