 Run: data/cwarner/testloc2           
 
 CRF_N  CRF_DAYS
 2.97   244
 
  YR DOY DAY Tmean    VP  TFac     Rate     NRel    CumNRel    CRF_N  NDemand   NFD  AvT AvNFD    NRel2   CRF_N2 AvT2  NFD2    SUB_N  RD2
2004 145  55 25.35 3.243 1.207 0.005420 0.016076  0.397872  2.568378 0.009785 202.2 22.0 226.2 0.000000 0.000000  0.0   0.0 0.614168  -99
2004 146  56 25.80 3.338 1.226 0.005702 0.016913  0.414785  2.551465 0.009918 198.9 22.1 225.7 0.000000 0.000000  0.0   0.0 0.621163  -99
2004 147  57 27.80 3.755 1.314 0.006341 0.018809  0.433594  2.532656 0.009410 185.6 22.2 225.0 0.000000 0.000000  0.0   0.0 0.630562  -99
2004 148  58 28.15 3.840 1.332 0.006382 0.018932  0.452526  2.513724 0.017217 183.1 22.3 224.3 0.000000 0.000000  0.0   0.0 0.639077  -99
2004 149  59 29.05 4.049 1.376 0.006516 0.019328  0.471854  2.494396 0.016142 177.3 22.4 223.5 0.000000 0.000000  0.0   0.0 0.647805  -99
2004 150  60 28.05 3.821 1.328 0.006317 0.018738  0.490592  2.475658 0.014392 183.7 22.5 222.8 0.000000 0.000000  0.0   0.0 0.655805  -99
2004 151  61 26.95 3.577 1.277 0.006106 0.018111  0.508703  2.457547 0.012933 191.1 22.6 222.3 0.000000 0.000000  0.0   0.0 0.662999  -99
2004 152  62 28.75 3.972 1.360 0.006378 0.018919  0.527622  2.438628 0.010767 179.4 22.7 221.6 0.000000 0.000000  0.0   0.0 0.671151  -99
2004 153  63 30.35 4.358 1.442 0.006625 0.019653  0.547275  2.418975 0.006662 169.3 22.8 220.8 0.000000 0.000000  0.0   0.0 0.684141  -99
2004 154  64 28.35 3.872 1.339 0.006253 0.018548  0.565822  2.400428 0.009816 182.2 22.9 220.1 0.000000 0.000000  0.0   0.0 0.691741  -99
2004 155  65 28.25 3.856 1.336 0.006215 0.018437  0.584259  2.381991 0.009323 182.7 23.0 219.6 0.000000 0.000000  0.0   0.0 0.700855  -99
2004 156  66 27.10 3.597 1.281 0.006003 0.017807  0.602066  2.364183 0.011218 190.4 23.0 219.1 0.000000 0.000000  0.0   0.0 0.699872  -99
2004 157  67 25.65 3.301 1.219 0.005761 0.017089  0.619155  2.347095 0.011498 200.2 23.1 218.8 0.000000 0.000000  0.0   0.0 0.668748  -99
2004 158  68 27.50 3.689 1.301 0.006022 0.017861  0.637016  2.329234 0.012045 187.6 23.1 218.4 0.000000 0.000000  0.0   0.0 0.671987  -99
2004 159  69 27.35 3.653 1.293 0.005972 0.017714  0.654730  2.311520 0.011457 188.7 23.2 218.0 0.000000 0.000000  0.0   0.0 0.649349  -99
2004 160  70 26.60 3.490 1.259 0.005833 0.017303  0.672033  2.294217 0.011680 193.9 23.2 217.6 0.000000 0.000000  0.0   0.0 0.637112  -99
2004 161  71 26.85 3.550 1.271 0.005853 0.017360  0.689393  2.276856 0.012997 191.9 23.3 217.3 0.000000 0.000000  0.0   0.0 0.614398  -99
2004 162  72 27.60 3.709 1.305 0.005938 0.017612  0.707006  2.259244 0.014114 187.0 23.4 216.8 0.000000 0.000000  0.0   0.0 0.589333  -99
2004 163  73 27.45 3.678 1.298 0.005893 0.017480  0.724485  2.241765 0.014788 187.9 23.4 216.4 0.000000 0.000000  0.0   0.0 0.594441  -99
2004 164  74 29.30 4.091 1.385 0.006134 0.018194  0.742680  2.223570 0.014863 176.1 23.5 215.9 0.000000 0.000000  0.0   0.0 0.600130  -99
2004 165  75 29.25 4.077 1.382 0.006098 0.018087  0.760767  2.205483 0.013808 176.5 23.6 215.4 0.000000 0.000000  0.0   0.0 0.574087  -99
2004 166  76 28.35 3.863 1.337 0.005938 0.017613  0.778380  2.187870 0.013076 182.5 23.6 214.9 0.000000 0.000000  0.0   0.0 0.576999  -99
2004 167  77 27.35 3.643 1.291 0.005773 0.017124  0.795505  2.170745 0.011562 189.0 23.7 214.6 0.000000 0.000000  0.0   0.0 0.578434  -99
2004 168  78 28.50 3.904 1.346 0.005911 0.017535  0.813040  2.153210 0.014826 181.3 23.7 214.2 0.000000 0.000000  0.0   0.0 0.583184  -99
2004 169  79 27.45 3.670 1.297 0.005742 0.017034  0.830073  2.136177 0.017588 188.2 23.8 213.8 0.000000 0.000000  0.0   0.0 0.587332  -99
2004 170  80 27.75 3.730 1.309 0.005755 0.017071  0.847144  2.119106 0.019222 186.4 23.8 213.5 0.000000 0.000000  0.0   0.0 0.591405  -99
2004 171  81 29.70 4.180 1.404 0.005991 0.017771  0.864915  2.101335 0.020960 173.8 23.9 213.0 0.000000 0.000000  0.0   0.0 0.596112  -99
2004 172  82 29.85 4.616 1.496 0.006191 0.018365  0.883280  2.082970 0.018087 163.1 24.0 212.4 0.000000 0.000000  0.0   0.0 0.601017  -99
2004 173  83 28.95 4.532 1.478 0.006117 0.018145  0.901425  2.064825 0.014508 165.1 24.1 211.8 0.000000 0.000000  0.0   0.0 0.581419  -99
2004 174  84 28.80 4.414 1.453 0.006027 0.017878  0.919303  2.046947 0.013267 167.9 24.2 211.3 0.000000 0.000000  0.0   0.0 0.555792  -99
2004 175  85 28.90 4.638 1.501 0.006105 0.018109  0.937412  2.028838 0.007617 162.6 24.3 210.7 0.000000 0.000000  0.0   0.0 0.566284  -99
2004 176  86 29.00 4.621 1.497 0.006065 0.017989  0.955401  2.010849 0.008012 163.0 24.3 210.2 0.000000 0.000000  0.0   0.0 0.576261  -99
2004 177  87 28.85 4.458 1.463 0.005957 0.017670  0.973072  1.993178 0.009676 166.8 24.4 209.7 0.000000 0.000000  0.0   0.0 0.584256  -99
2004 178  88 29.35 4.655 1.504 0.006016 0.017844  0.990916  1.975334 0.007776 162.2 24.5 209.1 0.000000 0.000000  0.0   0.0 0.570159  -99
2004 179  89 28.60 4.338 1.437 0.005840 0.017323  1.008239  1.958011 0.011881 169.7 24.6 208.7 0.000000 0.000000  0.0   0.0 0.575602  -99
2004 180  90 27.40 3.786 1.321 0.005539 0.016429  1.024668  1.941582 0.015906 184.7 24.6 208.4 0.000000 0.000000  0.0   0.0 0.545875  -99
2004 181  91 27.95 4.090 1.385 0.005665 0.016803  1.041471  1.924779 0.011610 176.2 24.7 208.1 0.000000 0.000000  0.0   0.0 0.551068  -99
2004 182  92 28.10 4.381 1.446 0.005770 0.017115  1.058586  1.907664 0.008895 168.7 24.7 207.6 0.000000 0.000000  0.0   0.0 0.559288  -99
2004 183  93 28.25 4.169 1.402 0.005646 0.016748  1.075334  1.890916 0.011440 174.1 24.8 207.3 0.000000 0.000000  0.0   0.0 0.564597  -99
2004 184  94 28.30 3.999 1.366 0.005540 0.016434  1.091768  1.874482 0.011115 178.7 24.8 207.0 0.000000 0.000000  0.0   0.0 0.540344  -99
2004 185  95 27.75 4.141 1.396 0.005577 0.016544  1.108312  1.857938 0.011372 174.8 24.9 206.6 0.000000 0.000000  0.0   0.0 0.522195  -99
2004 186  96 28.05 4.251 1.419 0.005596 0.016600  1.124912  1.841338 0.010429 171.9 24.9 206.3 0.000000 0.000000  0.0   0.0 0.528366  -99
2004 187  97 28.85 4.412 1.453 0.005632 0.016706  1.141618  1.824632 0.009692 167.9 25.0 205.9 0.000000 0.000000  0.0   0.0 0.535380  -99
2004 188  98 29.60 4.588 1.490 0.005667 0.016809  1.158427  1.807823 0.008480 163.7 25.0 205.5 0.000000 0.000000  0.0   0.0 0.543709  -99
2004 189  99 28.60 4.123 1.392 0.005458 0.016191  1.174618  1.791632 0.011624 175.3 25.1 205.2 0.000000 0.000000  0.0   0.0 0.545216  -99
2004 190 100 28.35 4.441 1.459 0.005552 0.016467  1.191085  1.775165 0.009081 167.2 25.1 204.8 0.000000 0.000000  0.0   0.0 0.552603  -99
2004 191 101 28.85 4.490 1.469 0.005538 0.016427  1.207512  1.758738 0.008550 166.1 25.2 204.4 0.000000 0.000000  0.0   0.0 0.560480  -99
2004 192 102 28.60 4.476 1.467 0.005502 0.016321  1.223833  1.742417 0.008517 166.4 25.3 204.0 0.000000 0.000000  0.0   0.0 0.565130  -99
2004 193 103 28.50 4.007 1.367 0.005302 0.015728  1.239561  1.726689 0.010758 178.4 25.3 203.8 0.000000 0.000000  0.0   0.0 0.545511  -99
2004 194 104 27.95 4.162 1.400 0.005333 0.015820  1.255381  1.710869 0.011405 174.3 25.3 203.5 0.000000 0.000000  0.0   0.0 0.549926  -99
2004 195 105 28.75 4.434 1.458 0.005396 0.016007  1.271387  1.694862 0.009818 167.4 25.4 203.1 0.000000 0.000000  0.0   0.0 0.556115  -99
2004 196 106 30.70 4.876 1.551 0.005489 0.016282  1.287669  1.678581 0.007667 157.3 25.5 202.7 0.000000 0.000000  0.0   0.0 0.564730  -99
2004 197 107 29.50 4.421 1.455 0.005331 0.015814  1.303483  1.662767 0.011086 167.7 25.5 202.4 0.000000 0.000000  0.0   0.0 0.569458  -99
2004 198 108 27.75 3.884 1.342 0.005124 0.015199  1.318682  1.647568 0.013071 181.9 25.5 202.2 0.000000 0.000000  0.0   0.0 0.571585  -99
2004 199 109 28.25 4.083 1.384 0.005167 0.015326  1.334008  1.632242 0.013324 176.4 25.6 202.0 0.000000 0.000000  0.0   0.0 0.573588  -99
2004 200 110 26.40 3.461 1.253 0.004912 0.014569  1.348577  1.617673 0.009436 194.8 25.6 201.9 0.000000 0.000000  0.0   0.0 0.574619  -99
2004 201 111 25.50 3.276 1.213 0.004812 0.014274  1.362851  1.603399 0.009052 201.1 25.6 201.9 0.000000 0.000000  0.0   0.0 0.565504  -99
2004 202 112 26.00 3.390 1.237 0.004838 0.014351  1.377202  1.589048 0.009992 197.2 25.6 201.8 0.000000 0.000000  0.0   0.0 0.569863  -99
2004 203 113 28.85 4.323 1.434 0.005124 0.015199  1.392402  1.573848 0.010911 170.1 25.6 201.6 0.000000 0.000000  0.0   0.0 0.574151  -99
2004 204 114 28.10 4.025 1.371 0.005012 0.014868  1.407269  1.558980 0.012462 177.9 25.7 201.4 0.000000 0.000000  0.0   0.0 0.576556  -99
2004 205 115 28.30 4.128 1.393 0.005014 0.014873  1.422143  1.544107 0.011284 175.2 25.7 201.1 0.000000 0.000000  0.0   0.0 0.580145  -99
2004 206 116 28.80 4.116 1.391 0.004983 0.014782  1.436924  1.529325 0.011421 175.5 25.7 200.9 0.000000 0.000000  0.0   0.0 0.583505  -99
2004 207 117 28.65 4.068 1.381 0.004943 0.014662  1.451587  1.514663 0.011026 176.7 25.8 200.7 0.000000 0.000000  0.0   0.0 0.587141  -99
2004 208 118 28.70 4.223 1.413 0.004954 0.014693  1.466280  1.499970 0.011076 172.7 25.8 200.5 0.000000 0.000000  0.0   0.0 0.579155  -99
2004 209 119 28.65 4.267 1.423 0.004935 0.014638  1.480918  1.485332 0.011229 171.5 25.8 200.2 0.000000 0.000000  0.0   0.0 0.581605  -99
2004 210 120 27.95 3.964 1.358 0.004835 0.014341  1.495259  1.470991 0.013512 179.6 25.8 200.0 0.000000 0.000000  0.0   0.0 0.581472  -99
2004 211 121 28.85 4.201 1.408 0.004863 0.014425  1.509684  1.456566 0.011908 173.2 25.9 199.8 0.000000 0.000000  0.0   0.0 0.583988  -99
2004 212 122 28.70 4.219 1.412 0.004838 0.014351  1.524035  1.442215 0.011462 172.8 25.9 199.6 0.000000 0.000000  0.0   0.0 0.586878  -99
2004 213 123 27.35 3.682 1.299 0.004684 0.013893  1.537928  1.428322 0.020696 187.8 25.9 199.5 0.000000 0.000000  0.0   0.0 0.575004  -99
2004 214 124 27.40 3.680 1.299 0.004659 0.013819  1.551747  1.414503 0.018986 187.9 25.9 199.4 0.000000 0.000000  0.0   0.0 0.562820  -99
2004 215 125 28.85 4.159 1.400 0.004741 0.014064  1.565811  1.400439 0.030141 174.3 26.0 199.2 0.000000 0.000000  0.0   0.0 0.554850  -99
2004 216 126 29.30 4.275 1.424 0.004733 0.014038  1.579849  1.386401 0.037230 171.3 26.0 199.0 0.000000 0.000000  0.0   0.0 0.546847  -99
2004 217 127 28.80 4.092 1.385 0.004673 0.013863  1.593712  1.372538 0.047363 176.1 26.0 198.8 0.000000 0.000000  0.0   0.0 0.533541  -99
2004 218 128 28.95 4.184 1.405 0.004661 0.013826  1.607538  1.358712 0.056048 173.7 26.1 198.6 0.000000 0.000000  0.0   0.0 0.523163  -99
2004 219 129 28.70 4.023 1.371 0.004607 0.013665  1.621203  1.345047 0.064849 178.0 26.1 198.5 0.000000 0.000000  0.0   0.0 0.512655  -99
2004 220 130 28.20 3.885 1.342 0.004555 0.013513  1.634716  1.331534 0.072672 181.9 26.1 198.3 0.000000 0.000000  0.0   0.0 0.479302  -99
2004 221 131 27.60 3.719 1.307 0.004498 0.013341  1.648057  1.318193 0.074603 186.7 26.1 198.2 0.000000 0.000000  0.0   0.0 0.457807  -99
2005  91   1 25.10 3.246 1.207 0.000099 0.000293  0.000293  2.965957 0.008624 202.2 25.4 202.2 0.000000 0.000000  0.0   0.0 0.592575  -99
2005  92   2 17.75 2.075 0.960 0.000125 0.000370  0.000663  2.965587 0.007909 254.1 21.7 228.1 0.000000 0.000000  0.0   0.0 0.586856  -99
2005  93   3 15.25 1.785 0.899 0.000164 0.000487  0.001149  2.965101 0.007174 271.4 19.7 242.6 0.000000 0.000000  0.0   0.0 0.586360  -99
2005  94   4 17.25 2.024 0.949 0.000244 0.000724  0.001873  2.964376 0.006502 257.0 19.2 246.2 0.000000 0.000000  0.0   0.0 0.586077  -99
2005  95   5 19.90 2.382 1.025 0.000356 0.001055  0.002928  2.963322 0.005915 238.1 19.4 244.6 0.000000 0.000000  0.0   0.0 0.586083  -99
2005  96   6 22.40 2.769 1.106 0.000497 0.001475  0.004403  2.961847 0.005459 220.5 20.0 240.6 0.000000 0.000000  0.0   0.0 0.586449  -99
2005  97   7 23.55 2.938 1.142 0.000618 0.001834  0.006237  2.960013 0.005102 213.6 20.5 236.7 0.000000 0.000000  0.0   0.0 0.586121  -99
2005  98   8 22.30 2.748 1.102 0.000658 0.001951  0.008187  2.958063 0.004829 221.4 20.8 234.8 0.000000 0.000000  0.0   0.0 0.586779  -99
2005  99   9 21.40 2.613 1.074 0.000702 0.002083  0.010270  2.955980 0.004573 227.3 20.9 234.0 0.000000 0.000000  0.0   0.0 0.587439  -99
2005 100  10 19.70 2.333 1.015 0.000697 0.002067  0.012337  2.953913 0.004324 240.5 20.8 234.6 0.000000 0.000000  0.0   0.0 0.587921  -99
2005 101  11 19.55 2.331 1.014 0.000766 0.002271  0.014608  2.951642 0.003947 240.6 20.7 235.2 0.000000 0.000000  0.0   0.0 0.588410  -99
2005 102  12 21.30 2.577 1.066 0.000923 0.002738  0.017346  2.948904 0.003505 228.9 20.8 234.6 0.000000 0.000000  0.0   0.0 0.589165  -99
2005 103  13 22.05 2.719 1.096 0.001057 0.003136  0.020482  2.945768 0.003046 222.6 20.9 233.7 0.000000 0.000000  0.0   0.0 0.587724  -99
2005 104  14 19.45 2.291 1.006 0.000958 0.002843  0.023324  2.942925 0.002323 242.6 20.8 234.3 0.000000 0.000000  0.0   0.0 0.588244  -99
2005 105  15 16.25 1.896 0.922 0.000864 0.002562  0.025887  2.940363 0.001412 264.5 20.6 236.4 0.000000 0.000000  0.0   0.0 0.589394  -99
2005 106  16 14.85 1.733 0.888 0.000854 0.002533  0.028420  2.937830 0.001378 274.8 20.2 238.8 0.000000 0.000000  0.0   0.0 0.590549  -99
2005 107  17 16.10 1.879 0.919 0.000971 0.002881  0.031301  2.934949 0.001476 265.6 20.0 240.3 0.000000 0.000000  0.0   0.0 0.591954  -99
2005 108  18 18.10 2.131 0.972 0.001151 0.003413  0.034714  2.931536 0.001577 251.1 19.9 240.9 0.000000 0.000000  0.0   0.0 0.593791  -99
2005 109  19 19.15 2.268 1.001 0.001288 0.003822  0.038536  2.927714 0.001692 243.8 19.9 241.1 0.000000 0.000000  0.0   0.0 0.595920  -99
2005 110  20 20.50 2.452 1.040 0.001463 0.004340  0.042875  2.923375 0.001919 234.7 19.9 240.8 0.000000 0.000000  0.0   0.0 0.598341  -99
2005 111  21 20.45 2.458 1.041 0.001540 0.004569  0.047444  2.918806 0.001940 234.4 20.0 240.5 0.000000 0.000000  0.0   0.0 0.600970  -99
2005 112  22 21.60 2.634 1.078 0.001731 0.005134  0.052578  2.913672 0.002093 226.3 20.1 239.8 0.000000 0.000000  0.0   0.0 0.604011  -99
2005 113  23 20.00 2.345 1.017 0.001610 0.004777  0.057355  2.908895 0.001793 239.9 20.1 239.8 0.000000 0.000000  0.0   0.0 0.583499  -99
2005 114  24 15.45 1.803 0.903 0.001324 0.003928  0.061282  2.904968 0.002057 270.3 19.9 241.1 0.000000 0.000000  0.0   0.0 0.585369  -99
2005 115  25 16.05 1.872 0.917 0.001424 0.004223  0.065505  2.900745 0.001995 266.0 19.8 242.1 0.000000 0.000000  0.0   0.0 0.587597  -99
2005 116  26 21.45 2.569 1.064 0.001994 0.005913  0.071419  2.894831 0.002127 229.3 19.8 241.6 0.000000 0.000000  0.0   0.0 0.562306  -99
2005 117  27 21.40 2.582 1.067 0.002081 0.006173  0.077592  2.888658 0.002739 228.7 19.9 241.1 0.000000 0.000000  0.0   0.0 0.565741  -99
2005 118  28 19.90 2.380 1.024 0.001989 0.005900  0.083491  2.882758 0.002670 238.2 19.9 241.0 0.000000 0.000000  0.0   0.0 0.568971  -99
2005 119  29 21.20 2.574 1.065 0.002228 0.006608  0.090100  2.876150 0.002759 229.0 20.0 240.6 0.000000 0.000000  0.0   0.0 0.572820  -99
2005 120  30 25.00 3.214 1.200 0.002925 0.008677  0.098777  2.867473 0.003357 203.3 20.1 239.4 0.000000 0.000000  0.0   0.0 0.570757  -99
2005 121  31 22.90 2.799 1.113 0.002599 0.007709  0.106486  2.859763 0.003001 219.2 20.2 238.7 0.000000 0.000000  0.0   0.0 0.557887  -99
2005 122  32 23.05 2.846 1.123 0.002730 0.008098  0.114585  2.851665 0.003640 217.3 20.3 238.0 0.000000 0.000000  0.0   0.0 0.562345  -99
2005 123  33 22.55 2.769 1.106 0.002735 0.008112  0.122697  2.843553 0.003586 220.5 20.4 237.5 0.000000 0.000000  0.0   0.0 0.566871  -99
2005 124  34 21.90 2.629 1.077 0.002669 0.007917  0.130614  2.835636 0.001917 226.6 20.4 237.2 0.000000 0.000000  0.0   0.0 0.548529  -99
2005 125  35 23.00 2.815 1.116 0.002951 0.008754  0.139368  2.826882 0.003595 218.6 20.5 236.7 0.000000 0.000000  0.0   0.0 0.527006  -99
2005 126  36 18.35 2.123 0.970 0.002294 0.006803  0.146171  2.820079 0.003733 251.5 20.5 237.1 0.000000 0.000000  0.0   0.0 0.530077  -99
2005 127  37 19.05 2.246 0.996 0.002486 0.007373  0.153545  2.812705 0.003811 244.9 20.4 237.3 0.000000 0.000000  0.0   0.0 0.533639  -99
2005 128  38 20.60 2.469 1.043 0.002800 0.008305  0.161849  2.804401 0.004240 233.9 20.4 237.2 0.000000 0.000000  0.0   0.0 0.537704  -99
2005 129  39 22.75 2.814 1.116 0.003287 0.009751  0.171600  2.794650 0.004690 218.7 20.5 236.7 0.000000 0.000000  0.0   0.0 0.542765  -99
2005 130  40 22.65 2.791 1.111 0.003342 0.009915  0.181515  2.784735 0.004996 219.6 20.6 236.3 0.000000 0.000000  0.0   0.0 0.547683  -99
2005 131  41 23.30 2.885 1.131 0.003550 0.010529  0.192044  2.774206 0.005295 215.8 20.6 235.8 0.000000 0.000000  0.0   0.0 0.543696  -99
2005 132  42 23.55 2.934 1.141 0.003703 0.010983  0.203027  2.763223 0.005596 213.8 20.7 235.3 0.000000 0.000000  0.0   0.0 0.548182  -99
2005 133  43 23.45 2.916 1.138 0.003767 0.011173  0.214199  2.752051 0.005865 214.5 20.8 234.8 0.000000 0.000000  0.0   0.0 0.553489  -99
2005 134  44 22.80 2.801 1.113 0.003691 0.010950  0.225149  2.741101 0.005853 219.2 20.8 234.4 0.000000 0.000000  0.0   0.0 0.558586  -99
2005 135  45 23.50 2.933 1.141 0.003966 0.011764  0.236913  2.729337 0.006286 213.8 20.9 234.0 0.000000 0.000000  0.0   0.0 0.564064  -99
2005 136  46 25.60 3.323 1.223 0.004659 0.013821  0.250734  2.715516 0.006903 199.5 21.0 233.2 0.000000 0.000000  0.0   0.0 0.570982  -99
2005 137  47 26.45 3.470 1.254 0.005006 0.014849  0.265583  2.700667 0.007158 194.5 21.1 232.4 0.000000 0.000000  0.0   0.0 0.553974  -99
2005 138  48 25.05 3.204 1.198 0.004665 0.013838  0.279421  2.686829 0.007518 203.6 21.2 231.8 0.000000 0.000000  0.0   0.0 0.560294  -99
2005 139  49 25.05 3.203 1.198 0.004761 0.014123  0.293544  2.672706 0.007837 203.7 21.3 231.2 0.000000 0.000000  0.0   0.0 0.566581  -99
2005 140  50 24.60 3.118 1.180 0.004714 0.013983  0.307527  2.658723 0.007987 206.7 21.3 230.7 0.000000 0.000000  0.0   0.0 0.572576  -99
2005 141  51 26.65 3.513 1.263 0.005510 0.016344  0.323871  2.642378 0.008457 193.1 21.5 230.0 0.000000 0.000000  0.0   0.0 0.562575  -99
2005 142  52 25.35 3.255 1.209 0.005145 0.015261  0.339133  2.627117 0.008809 201.8 21.5 229.5 0.000000 0.000000  0.0   0.0 0.569027  -99
2005 143  53 25.45 3.278 1.214 0.005286 0.015679  0.354812  2.611438 0.009165 201.0 21.6 228.9 0.000000 0.000000  0.0   0.0 0.575541  -99
2005 144  54 27.10 3.602 1.282 0.006009 0.017823  0.372635  2.593615 0.009465 190.3 21.7 228.2 0.000000 0.000000  0.0   0.0 0.583900  -99
2005 145  55 25.45 3.264 1.211 0.005458 0.016191  0.388826  2.577424 0.009725 201.5 21.8 227.7 0.000000 0.000000  0.0   0.0 0.590366  -99
2005 146  56 23.70 2.939 1.142 0.004946 0.014671  0.403497  2.562753 0.010016 213.6 21.8 227.5 0.000000 0.000000  0.0   0.0 0.595021  -99
2005 147  57 24.80 3.136 1.184 0.005407 0.016039  0.419537  2.546713 0.009932 206.1 21.9 227.1 0.000000 0.000000  0.0   0.0 0.579866  -99
2005 148  58 26.40 3.456 1.251 0.006079 0.018030  0.437567  2.528683 0.010601 195.0 21.9 226.5 0.000000 0.000000  0.0   0.0 0.587575  -99
2005 149  59 25.20 3.227 1.203 0.005781 0.017148  0.454715  2.511535 0.019439 202.8 22.0 226.1 0.000000 0.000000  0.0   0.0 0.594228  -99
2005 150  60 27.00 3.587 1.279 0.006137 0.018204  0.472919  2.493331 0.018370 190.8 22.1 225.5 0.000000 0.000000  0.0   0.0 0.601772  -99
2005 151  61 25.10 3.188 1.195 0.005799 0.017202  0.490121  2.476130 0.013993 204.2 22.1 225.2 0.000000 0.000000  0.0   0.0 0.578318  -99
2005 152  62 23.50 2.897 1.134 0.005392 0.015995  0.506115  2.460135 0.009749 215.3 22.2 225.0 0.000000 0.000000  0.0   0.0 0.554171  -99
2005 153  63 25.85 3.337 1.226 0.005874 0.017425  0.523540  2.442710 0.009172 199.0 22.2 224.6 0.000000 0.000000  0.0   0.0 0.562424  -99
2005 154  64 24.35 3.048 1.165 0.005628 0.016693  0.540232  2.426018 0.005569 209.4 22.3 224.4 0.000000 0.000000  0.0   0.0 0.545942  -99
2005 155  65 25.60 3.285 1.215 0.005791 0.017179  0.557411  2.408839 0.006867 200.8 22.3 224.0 0.000000 0.000000  0.0   0.0 0.549244  -99
2005 156  66 25.55 3.279 1.214 0.005766 0.017104  0.574515  2.391735 0.010446 201.0 22.4 223.7 0.000000 0.000000  0.0   0.0 0.555901  -99
2005 157  67 26.70 3.513 1.263 0.005918 0.017556  0.592071  2.374179 0.011884 193.1 22.4 223.2 0.000000 0.000000  0.0   0.0 0.562446  -99
2005 158  68 27.75 3.740 1.311 0.006058 0.017968  0.610039  2.356211 0.012094 186.1 22.5 222.7 0.000000 0.000000  0.0   0.0 0.555111  -99
2005 159  69 27.60 3.700 1.303 0.006005 0.017813  0.627852  2.338398 0.012375 187.3 22.6 222.2 0.000000 0.000000  0.0   0.0 0.558533  -99
2005 160  70 26.60 3.484 1.257 0.005829 0.017291  0.645142  2.321108 0.008433 194.1 22.6 221.8 0.000000 0.000000  0.0   0.0 0.538334  -99
2005 161  71 26.00 3.363 1.232 0.005720 0.016967  0.662110  2.304140 0.006530 198.1 22.7 221.4 0.000000 0.000000  0.0   0.0 0.548771  -99
2005 162  72 27.10 3.588 1.279 0.005856 0.017369  0.679479  2.286771 0.007957 190.7 22.7 221.0 0.000000 0.000000  0.0   0.0 0.547119  -99
2005 163  73 28.20 3.834 1.331 0.005996 0.017785  0.697264  2.268986 0.013342 183.3 22.8 220.5 0.000000 0.000000  0.0   0.0 0.552566  -99
2005 164  74 28.40 3.881 1.341 0.006001 0.017800  0.715064  2.251186 0.015740 182.0 22.9 220.0 0.000000 0.000000  0.0   0.0 0.557940  -99
2005 165  75 27.35 3.655 1.293 0.005829 0.017290  0.732354  2.233896 0.018606 188.7 23.0 219.5 0.000000 0.000000  0.0   0.0 0.563607  -99
2005 166  76 29.65 4.169 1.402 0.006126 0.018171  0.750526  2.215724 0.019876 174.1 23.0 218.9 0.000000 0.000000  0.0   0.0 0.570026  -99
2005 167  77 29.70 4.184 1.405 0.006106 0.018113  0.768639  2.197611 0.021143 173.7 23.1 218.4 0.000000 0.000000  0.0   0.0 0.576316  -99
2005 168  78 29.10 4.040 1.375 0.005993 0.017778  0.786417  2.179833 0.023392 177.5 23.2 217.8 0.000000 0.000000  0.0   0.0 0.582203  -99
2005 169  79 26.80 3.526 1.266 0.005652 0.016765  0.803182  2.163068 0.022860 192.7 23.2 217.5 0.000000 0.000000  0.0   0.0 0.587003  -99
2005 170  80 27.05 3.583 1.278 0.005664 0.016802  0.819983  2.146267 0.026830 190.9 23.3 217.2 0.000000 0.000000  0.0   0.0 0.565408  -99
2005 171  81 26.45 3.456 1.251 0.005562 0.016497  0.836481  2.129769 0.032274 195.0 23.3 216.9 0.000000 0.000000  0.0   0.0 0.565760  -99
2005 172  82 26.60 3.710 1.305 0.005694 0.016890  0.853371  2.112879 0.038067 187.0 23.4 216.5 0.000000 0.000000  0.0   0.0 0.566055  -99
2005 173  83 26.50 3.583 1.278 0.005594 0.016593  0.869964  2.096286 0.040644 190.9 23.4 216.2 0.000000 0.000000  0.0   0.0 0.558109  -99
2005 174  84 25.80 3.412 1.242 0.005468 0.016218  0.886182  2.080068 0.039451 196.4 23.5 216.0 0.000000 0.000000  0.0   0.0 0.561015  -99
2005 175  85 24.35 3.084 1.173 0.005241 0.015546  0.901728  2.064522 0.036628 208.0 23.5 215.9 0.000000 0.000000  0.0   0.0 0.553496  -99
2005 176  86 26.60 3.617 1.285 0.005543 0.016442  0.918171  2.048079 0.035907 189.8 23.5 215.6 0.000000 0.000000  0.0   0.0 0.537420  -99
2005 177  87 29.10 4.564 1.485 0.006007 0.017817  0.935988  2.030262 0.030973 164.3 23.6 215.0 0.000000 0.000000  0.0   0.0 0.541092  -99
2005 178  88 28.15 3.861 1.337 0.005629 0.016697  0.952685  2.013565 0.027314 182.5 23.7 214.6 0.000000 0.000000  0.0   0.0 0.523517  -99
2005 179  89 27.15 3.667 1.296 0.005499 0.016312  0.968997  1.997253 0.024348 188.3 23.7 214.3 0.000000 0.000000  0.0   0.0 0.497836  -99
2005 180  90 28.10 3.845 1.333 0.005569 0.016520  0.985517  1.980733 0.020157 183.0 23.8 214.0 0.000000 0.000000  0.0   0.0 0.473926  -99
2005 181  91 27.55 3.813 1.327 0.005527 0.016395  1.001912  1.964338 0.018284 183.9 23.8 213.7 0.000000 0.000000  0.0   0.0 0.471936  -99
2005 182  92 27.80 3.850 1.334 0.005521 0.016376  1.018287  1.947963 0.015873 182.8 23.9 213.3 0.000000 0.000000  0.0   0.0 0.465051  -99
